Response_ID,Release Period,State,Facility ID,Completed Surveys,Response Rate (%)
13278,07_2017,TX,450097,2361,22
13279,07_2017,TX,450099,447,29
13280,07_2017,TX,450101,1721,20
13281,07_2017,TX,450102,2259,27
13282,07_2017,TX,450104,354,22
13283,07_2017,TX,450107,2833,24
13284,07_2017,TX,450108,173,32
13285,07_2017,TX,450119,2404,24
13286,07_2017,TX,450124,1185,29
13287,07_2017,TX,450128,394,21
13288,07_2017,TX,450130,744,30
13289,07_2017,TX,450132,893,20
13290,07_2017,TX,450133,368,16
13291,07_2017,TX,450135,3771,19
13292,07_2017,TX,450137,1735,17
13293,07_2017,TX,450143,FEWER THAN 50,28
13294,07_2017,TX,450144,116,18
13295,07_2017,TX,450147,639,24
13296,07_2017,TX,450148,570,18
13297,07_2017,TX,450152,681,17
13298,07_2017,TX,450154,270,17
13299,07_2017,TX,450155,85,14
13300,07_2017,TX,450162,304,42
13301,07_2017,TX,450163,350,16
13302,07_2017,TX,450165,283,25
13303,07_2017,TX,450176,1818,33
13304,07_2017,TX,450178,104,17
13305,07_2017,TX,450184,1400,17
13306,07_2017,TX,450187,168,20
13307,07_2017,TX,450192,158,24
13308,07_2017,TX,450193,2078,24
13309,07_2017,TX,450194,160,15
13310,07_2017,TX,450196,426,22
13311,07_2017,TX,450200,950,29
13312,07_2017,TX,450203,711,23
13313,07_2017,TX,450209,1537,23
13314,07_2017,TX,450210,62,15
13315,07_2017,TX,450211,705,21
13316,07_2017,TX,450213,1668,23
13317,07_2017,TX,450214,Not Available,Not Available
13318,07_2017,TX,450219,FEWER THAN 50,27
13319,07_2017,TX,450222,1397,22
13320,07_2017,TX,450229,673,23
13321,07_2017,TX,450231,1706,25
13322,07_2017,TX,450235,FEWER THAN 50,9
13323,07_2017,TX,450236,365,17
13324,07_2017,TX,450237,1586,21
13325,07_2017,TX,450241,FEWER THAN 50,35
13326,07_2017,TX,450243,Not Available,Not Available
13327,07_2017,TX,450253,Not Available,Not Available
13328,07_2017,TX,450271,577,20
13329,07_2017,TX,450272,561,18
13330,07_2017,TX,450280,805,19
13331,07_2017,TX,450289,584,13
13332,07_2017,TX,450292,246,19
13333,07_2017,TX,450293,FEWER THAN 50,17
13334,07_2017,TX,450299,494,25
13335,07_2017,TX,450306,Not Available,Not Available
13336,07_2017,TX,450324,1128,24
13337,07_2017,TX,450330,1094,25
13338,07_2017,TX,450340,528,23
13339,07_2017,TX,450346,1476,25
13340,07_2017,TX,450347,323,18
13341,07_2017,TX,450348,119,53
13342,07_2017,TX,450351,444,28
13343,07_2017,TX,450352,802,17
13344,07_2017,TX,450358,5653,21
13345,07_2017,TX,450369,129,26
13346,07_2017,TX,450370,241,37
13347,07_2017,TX,450372,1034,23
13348,07_2017,TX,450379,400,20
13349,07_2017,TX,450388,11677,22
13350,07_2017,TX,450389,689,20
13351,07_2017,TX,450395,237,21
13352,07_2017,TX,450399,71,14
13353,07_2017,TX,450400,80,30
13354,07_2017,TX,450403,1331,22
13355,07_2017,TX,450411,111,29
13356,07_2017,TX,450419,215,18
13357,07_2017,TX,450422,470,42
13358,07_2017,TX,450424,1138,14
13359,07_2017,TX,450431,3240,29
13360,07_2017,TX,450447,366,21
13361,07_2017,TX,450451,69,26
13362,07_2017,TX,450460,FEWER THAN 50,20
13363,07_2017,TX,450462,3256,20
13364,07_2017,TX,450465,281,17
13365,07_2017,TX,450469,565,22
13366,07_2017,TX,450475,167,15
13367,07_2017,TX,450484,544,27
13368,07_2017,TX,450488,Not Available,Not Available
13369,07_2017,TX,450489,59,29
13370,07_2017,TX,450498,63,30
13371,07_2017,TX,450508,576,24
13372,07_2017,TX,450518,1106,24
13373,07_2017,TX,450537,536,19
13374,07_2017,TX,450539,444,36
13375,07_2017,TX,450558,537,28
13376,07_2017,TX,450563,2082,25
13377,07_2017,TX,450565,255,26
13378,07_2017,TX,450571,1216,22
13379,07_2017,TX,450573,188,20
13380,07_2017,TX,450578,Not Available,Not Available
13381,07_2017,TX,450580,93,24
13382,07_2017,TX,450584,60,19
13383,07_2017,TX,450586,50,32
13384,07_2017,TX,450587,504,25
13385,07_2017,TX,450596,509,28
13386,07_2017,TX,450597,122,25
13387,07_2017,TX,450604,369,38
13388,07_2017,TX,450605,78,18
13389,07_2017,TX,450610,741,22
13390,07_2017,TX,450617,3026,20
13391,07_2017,TX,450620,53,16
13392,07_2017,TX,450634,1288,21
13393,07_2017,TX,450638,874,29
13394,07_2017,TX,450639,1553,20
13395,07_2017,TX,450641,93,23
13396,07_2017,TX,450643,619,15
13397,07_2017,TX,450644,1333,21
13398,07_2017,TX,450647,3668,23
13399,07_2017,TX,450651,2771,22
13400,07_2017,TX,450653,359,24
13401,07_2017,TX,450654,93,9
13402,07_2017,TX,450656,506,34
13403,07_2017,TX,450658,58,25
13404,07_2017,TX,450659,477,30
13405,07_2017,TX,450661,931,24
13406,07_2017,TX,450662,1443,24
13407,07_2017,TX,450668,560,33
13408,07_2017,TX,450669,1031,22
13409,07_2017,TX,450670,1338,22
13410,07_2017,TX,450672,1389,25
13411,07_2017,TX,450674,1385,22
13412,07_2017,TX,450675,1622,22
13413,07_2017,TX,450677,1207,17
13414,07_2017,TX,450678,843,29
13415,07_2017,TX,450684,764,15
13416,07_2017,TX,450686,264,18
13417,07_2017,TX,450688,403,16
13418,07_2017,TX,450690,169,20
13419,07_2017,TX,450694,51,22
13420,07_2017,TX,450697,911,18
13421,07_2017,TX,450698,FEWER THAN 50,16
13422,07_2017,TX,450702,669,30
13423,07_2017,TX,450709,1032,23
13424,07_2017,TX,450711,1470,24
13425,07_2017,TX,450713,1450,24
13426,07_2017,TX,450716,937,27
13427,07_2017,TX,450718,1417,25
13428,07_2017,TX,450723,410,12
13429,07_2017,TX,450730,701,16
13430,07_2017,TX,450742,472,27
13431,07_2017,TX,450743,1350,21
13432,07_2017,TX,450746,Not Available,Not Available
13433,07_2017,TX,450747,440,24
13434,07_2017,TX,450749,Not Available,Not Available
13435,07_2017,TX,450754,173,26
13436,07_2017,TX,450755,207,36
13437,07_2017,TX,450766,584,31
13438,07_2017,TX,450771,2140,22
13439,07_2017,TX,450774,325,45
13440,07_2017,TX,450775,1470,21
13441,07_2017,TX,450779,1545,27
13442,07_2017,TX,450780,205,43
13443,07_2017,TX,450788,2697,23
13444,07_2017,TX,450797,Not Available,Not Available
13445,07_2017,TX,450801,1050,24
13446,07_2017,TX,450803,90,14
13447,07_2017,TX,450804,986,37
13448,07_2017,TX,450808,137,38
13449,07_2017,TX,450809,1577,26
13450,07_2017,TX,450820,2491,18
13451,07_2017,TX,450822,841,22
13452,07_2017,TX,450825,280,47
13453,07_2017,TX,450827,290,38
13454,07_2017,TX,450828,253,12
13455,07_2017,TX,450831,FEWER THAN 50,69
13456,07_2017,TX,450833,149,23
13457,07_2017,TX,450834,140,49
13458,07_2017,TX,450840,545,21
13459,07_2017,TX,450844,2340,16
13460,07_2017,TX,450845,311,45
13461,07_2017,TX,450847,733,18
13462,07_2017,TX,450848,811,17
13463,07_2017,TX,450851,622,32
13464,07_2017,TX,450853,1199,29
13465,07_2017,TX,450855,617,25
13466,07_2017,TX,450856,540,50
13467,07_2017,TX,450860,160,44
13468,07_2017,TX,450862,1025,23
13469,07_2017,TX,450864,723,50
13470,07_2017,TX,450865,259,27
13471,07_2017,TX,450867,892,29
13472,07_2017,TX,450869,1075,13
13473,07_2017,TX,450871,224,33
13474,07_2017,TX,450872,529,32
13475,07_2017,TX,450874,273,35
13476,07_2017,TX,450875,998,54
13477,07_2017,TX,450876,545,40
13478,07_2017,TX,450877,246,36
13479,07_2017,TX,450880,542,40
13480,07_2017,TX,450883,249,32
13481,07_2017,TX,450885,601,29
13482,07_2017,TX,450888,383,47
13483,07_2017,TX,450889,194,45
13484,07_2017,TX,450890,1446,28
13485,07_2017,TX,450891,206,32
13486,07_2017,TX,450893,189,43
13487,07_2017,TX,450894,322,36
13488,07_2017,TX,451300,FEWER THAN 50,35
13489,07_2017,TX,451301,Not Available,Not Available
13490,07_2017,TX,451303,Not Available,Not Available
13491,07_2017,TX,451304,Not Available,Not Available
13492,07_2017,TX,451305,Not Available,Not Available
13493,07_2017,TX,451306,Not Available,Not Available
13494,07_2017,TX,451307,Not Available,Not Available
13495,07_2017,TX,451308,63,14
13496,07_2017,TX,451309,Not Available,Not Available
13497,07_2017,TX,451310,Not Available,Not Available
13498,07_2017,TX,451311,Not Available,Not Available
13499,07_2017,TX,451312,Not Available,Not Available
13500,07_2017,TX,451313,Not Available,Not Available
13501,07_2017,TX,451314,Not Available,Not Available
13502,07_2017,TX,451315,Not Available,Not Available
13503,07_2017,TX,451316,Not Available,Not Available
13504,07_2017,TX,451317,Not Available,Not Available
13505,07_2017,TX,451318,Not Available,Not Available
13506,07_2017,TX,451319,Not Available,Not Available
13507,07_2017,TX,451320,FEWER THAN 50,26
13508,07_2017,TX,451322,Not Available,Not Available
13509,07_2017,TX,451323,89,30
13510,07_2017,TX,451324,Not Available,Not Available
13511,07_2017,TX,451325,Not Available,Not Available
13512,07_2017,TX,451326,Not Available,Not Available
13513,07_2017,TX,451328,Not Available,Not Available
13514,07_2017,TX,451329,Not Available,Not Available
13515,07_2017,TX,451330,129,25
13516,07_2017,TX,451331,54,22
13517,07_2017,TX,451332,Not Available,Not Available
13518,07_2017,TX,451333,Not Available,Not Available
13519,07_2017,TX,451334,Not Available,Not Available
13520,07_2017,TX,451335,Not Available,Not Available
13521,07_2017,TX,451337,63,29
13522,07_2017,TX,451338,Not Available,Not Available
13523,07_2017,TX,451339,Not Available,Not Available
13524,07_2017,TX,451340,Not Available,Not Available
13525,07_2017,TX,451341,Not Available,Not Available
13526,07_2017,TX,451342,FEWER THAN 50,31
13527,07_2017,TX,451343,71,31
13528,07_2017,TX,451344,Not Available,Not Available
13529,07_2017,TX,451345,Not Available,Not Available
13530,07_2017,TX,451346,109,23
13531,07_2017,TX,451347,112,31
13532,07_2017,TX,451348,Not Available,Not Available
13533,07_2017,TX,451349,FEWER THAN 50,28
13534,07_2017,TX,451350,Not Available,Not Available
13535,07_2017,TX,451351,Not Available,Not Available
13536,07_2017,TX,451352,Not Available,Not Available
13537,07_2017,TX,451353,Not Available,Not Available
13538,07_2017,TX,451354,53,22
13539,07_2017,TX,451355,FEWER THAN 50,34
13540,07_2017,TX,451356,136,23
13541,07_2017,TX,451357,FEWER THAN 50,33
13542,07_2017,TX,451358,Not Available,Not Available
13543,07_2017,TX,451359,Not Available,Not Available
13544,07_2017,TX,451360,Not Available,Not Available
13545,07_2017,TX,451361,60,36
13546,07_2017,TX,451362,Not Available,Not Available
13547,07_2017,TX,451363,Not Available,Not Available
13548,07_2017,TX,451364,Not Available,Not Available
13549,07_2017,TX,451365,187,32
13550,07_2017,TX,451366,Not Available,Not Available
13551,07_2017,TX,451367,142,21
13552,07_2017,TX,451369,107,15
13553,07_2017,TX,451370,Not Available,Not Available
13554,07_2017,TX,451371,88,24
13555,07_2017,TX,451372,Not Available,Not Available
13556,07_2017,TX,451373,FEWER THAN 50,14
13557,07_2017,TX,451374,54,25
13558,07_2017,TX,451375,Not Available,Not Available
13559,07_2017,TX,451376,Not Available,Not Available
13560,07_2017,TX,451377,79,16
13561,07_2017,TX,451378,149,28
13562,07_2017,TX,451379,146,41
13563,07_2017,TX,451380,184,28
13564,07_2017,TX,451381,Not Available,Not Available
13565,07_2017,TX,451382,Not Available,Not Available
13566,07_2017,TX,451384,Not Available,Not Available
13567,07_2017,TX,451385,Not Available,Not Available
13568,07_2017,TX,451386,122,22
13569,07_2017,TX,451387,Not Available,Not Available
13570,07_2017,TX,453300,Not Available,Not Available
13571,07_2017,TX,453301,Not Available,Not Available
13572,07_2017,TX,453302,Not Available,Not Available
13573,07_2017,TX,453304,Not Available,Not Available
13574,07_2017,TX,453306,Not Available,Not Available
13575,07_2017,TX,453308,Not Available,Not Available
13576,07_2017,TX,453309,Not Available,Not Available
13577,07_2017,TX,453310,Not Available,Not Available
13578,07_2017,TX,453311,Not Available,Not Available
13579,07_2017,TX,453312,Not Available,Not Available
13580,07_2017,TX,453313,Not Available,Not Available
13581,07_2017,TX,453314,Not Available,Not Available
13582,07_2017,TX,453315,Not Available,Not Available
13583,07_2017,TX,453316,Not Available,Not Available
13584,07_2017,UT,460001,4147,31
13585,07_2017,UT,460003,752,30
13586,07_2017,UT,460004,3511,29
13587,07_2017,UT,460005,1166,22
13588,07_2017,UT,460006,2124,34
13589,07_2017,UT,460007,700,32
13590,07_2017,UT,460009,1799,25
13591,07_2017,UT,460010,6252,31
13592,07_2017,UT,460011,382,35
13593,07_2017,UT,460013,486,25
13594,07_2017,UT,460014,375,28
13595,07_2017,UT,460015,1410,27
13596,07_2017,UT,460017,171,20
13597,07_2017,UT,460019,288,26
13598,07_2017,UT,460021,3987,35
13599,07_2017,UT,460023,1328,27
13600,07_2017,UT,460026,177,30
13601,07_2017,UT,460030,259,29
13602,07_2017,UT,460033,72,32
13603,07_2017,UT,460039,106,31
13604,07_2017,UT,460041,797,26
13605,07_2017,UT,460042,622,27
13606,07_2017,UT,460043,398,31
13607,07_2017,UT,460044,956,33
13608,07_2017,UT,460047,1411,23
13609,07_2017,UT,460049,850,43
13610,07_2017,UT,460051,1599,25
13611,07_2017,UT,460052,680,24
13612,07_2017,UT,460054,167,37
13613,07_2017,UT,460057,475,30
13614,07_2017,UT,460058,1417,33
13615,07_2017,UT,460060,270,20
13616,07_2017,UT,461300,FEWER THAN 50,26
13617,07_2017,UT,461301,Not Available,Not Available
13618,07_2017,UT,461302,FEWER THAN 50,28
13619,07_2017,UT,461303,104,31
13620,07_2017,UT,461304,330,47
13621,07_2017,UT,461305,Not Available,Not Available
13622,07_2017,UT,461306,141,29
13623,07_2017,UT,461307,165,33
13624,07_2017,UT,461308,65,36
13625,07_2017,UT,461309,56,31
13626,07_2017,UT,461310,FEWER THAN 50,20
13627,07_2017,UT,461335,Not Available,Not Available
13628,07_2017,UT,463301,Not Available,Not Available
13629,07_2017,UT,463302,Not Available,Not Available
13630,07_2017,VT,470001,1034,28
13631,07_2017,VT,470003,3977,30
13632,07_2017,VT,470005,1008,34
13633,07_2017,VT,470011,383,30
13634,07_2017,VT,470012,549,28
13635,07_2017,VT,470024,507,26
13636,07_2017,VT,471300,FEWER THAN 50,48
13637,07_2017,VT,471301,351,35
13638,07_2017,VT,471302,76,27
13639,07_2017,VT,471303,343,32
13640,07_2017,VT,471304,270,28
13641,07_2017,VT,471305,524,37
13642,07_2017,VT,471306,257,24
13643,07_2017,VT,471307,294,31
13644,07_2017,VA,490001,352,21
13645,07_2017,VA,490002,151,16
13646,07_2017,VA,490004,900,34
13647,07_2017,VA,490005,560,27
13648,07_2017,VA,490007,530,30
13649,07_2017,VA,490009,952,28
13650,07_2017,VA,490011,864,22
13651,07_2017,VI,480001,564,35
13652,07_2017,VI,480002,508,29
13653,07_2017,VA,490013,826,34
13654,07_2017,VA,490017,1136,21
13655,07_2017,VA,490018,464,29
13656,07_2017,VA,490019,344,21
13657,07_2017,VA,490020,580,24
13658,07_2017,VA,490021,3860,26
13659,07_2017,VA,490022,2901,25
13660,07_2017,VA,490023,971,27
13661,07_2017,VA,490024,2995,37
13662,07_2017,VA,490032,1897,21
13663,07_2017,VA,490033,263,18
13664,07_2017,VA,490037,360,19
13665,07_2017,VA,490038,254,23
13666,07_2017,VA,490040,642,20
13667,07_2017,VA,490041,1294,30
13668,07_2017,VA,490042,584,36
13669,07_2017,VA,490043,656,22
13670,07_2017,VA,490044,552,33
13671,07_2017,VA,490045,406,22
13672,07_2017,VA,490046,555,32
13673,07_2017,VA,490048,1607,27
13674,07_2017,VA,490050,2658,28
13675,07_2017,VA,490052,1226,22
13676,07_2017,VA,490053,1046,21
13677,07_2017,VA,490057,615,34
13678,07_2017,VA,490059,2671,28
13679,07_2017,VA,490060,508,31
13680,07_2017,VA,490063,696,23
13681,07_2017,VA,490066,559,29
13682,07_2017,VA,490067,604,27
13683,07_2017,VA,490069,1899,27
13684,07_2017,VA,490075,1255,26
13685,07_2017,VA,490077,692,32
13686,07_2017,VA,490079,585,29
13687,07_2017,VA,490084,353,30
13688,07_2017,VA,490088,271,26
13689,07_2017,VA,490089,340,40
13690,07_2017,VA,490090,541,21
13691,07_2017,VA,490092,259,25
13692,07_2017,VA,490093,500,30
13693,07_2017,VA,490094,83,12
13694,07_2017,VA,490097,188,26
13695,07_2017,VA,490098,439,28
13696,07_2017,VA,490101,535,21
13697,07_2017,VA,490104,Not Available,Not Available
13698,07_2017,VA,490107,1512,24
13699,07_2017,VA,490110,708,25
13700,07_2017,VA,490111,487,35
13701,07_2017,VA,490112,3068,24
13702,07_2017,VA,490113,540,26
13703,07_2017,VA,490114,437,28
13704,07_2017,VA,490115,497,32
13705,07_2017,VA,490116,333,25
13706,07_2017,VA,490117,147,36
13707,07_2017,VA,490118,2848,26
13708,07_2017,VA,490119,543,30
13709,07_2017,VA,490120,551,22
13710,07_2017,VA,490122,854,30
13711,07_2017,VA,490126,295,25
13712,07_2017,VA,490127,260,29
13713,07_2017,VA,490129,Not Available,Not Available
13714,07_2017,VA,490130,462,25
13715,07_2017,VA,490136,1362,27
13716,07_2017,VA,490140,846,21
13717,07_2017,VA,490141,909,23
13718,07_2017,VA,490143,273,27
13719,07_2017,VA,490144,323,25
13720,07_2017,VA,490145,Not Available,Not Available
13721,07_2017,VA,491300,FEWER THAN 50,20
13722,07_2017,VA,491302,295,43
13723,07_2017,VA,491303,Not Available,Not Available
13724,07_2017,VA,491304,265,37
13725,07_2017,VA,491305,310,29
13726,07_2017,VA,491306,Not Available,Not Available
13727,07_2017,VA,491307,135,26
13728,07_2017,VA,491308,217,27
13729,07_2017,VA,493300,Not Available,Not Available
13730,07_2017,VA,493301,Not Available,Not Available
13731,07_2017,VA,493302,Not Available,Not Available
13732,07_2017,WA,500001,2039,29
13733,07_2017,WA,500002,1196,33
13734,07_2017,WA,500003,655,25
13735,07_2017,WA,500005,783,32
13736,07_2017,WA,500007,624,34
13737,07_2017,WA,500008,4224,28
13738,07_2017,WA,500011,941,22
13739,07_2017,WA,500012,500,28
13740,07_2017,WA,500014,1916,23
13741,07_2017,WA,500015,909,20
13742,07_2017,WA,500016,886,29
13743,07_2017,WA,500019,703,25
13744,07_2017,WA,500021,840,22
13745,07_2017,WA,500024,1647,29
13746,07_2017,WA,500025,1072,34
13747,07_2017,WA,500026,1548,24
13748,07_2017,WA,500027,3719,28
13749,07_2017,WA,500030,1201,30
13750,07_2017,WA,500031,560,32
13751,07_2017,WA,500033,241,21
13752,07_2017,WA,500036,1466,24
13753,07_2017,WA,500037,253,24
13754,07_2017,WA,500039,1975,27
13755,07_2017,WA,500041,662,25
13756,07_2017,WA,500044,830,29
13757,07_2017,WA,500049,253,29
13758,07_2017,WA,500050,1277,26
13759,07_2017,WA,500051,392,28
13760,07_2017,WA,500052,Not Available,Not Available
13761,07_2017,WA,500053,1007,21
13762,07_2017,WA,500054,1887,30
13763,07_2017,WA,500058,745,23
13764,07_2017,WA,500060,235,21
13765,07_2017,WA,500064,2118,21
13766,07_2017,WA,500072,324,30
13767,07_2017,WA,500077,969,29
13768,07_2017,WA,500079,3700,25
13769,07_2017,WA,500084,154,24
13770,07_2017,WA,500088,1107,25
13771,07_2017,WA,500108,2203,26
13772,07_2017,WA,500119,526,28
13773,07_2017,WA,500124,513,22
13774,07_2017,WA,500129,4072,26
13775,07_2017,WA,500139,487,29
13776,07_2017,WA,500141,1144,24
13777,07_2017,WA,500148,FEWER THAN 50,32
13778,07_2017,WA,500150,1225,28
13779,07_2017,WA,500151,706,31
13780,07_2017,WA,500152,1471,27
13781,07_2017,WA,501301,Not Available,Not Available
13782,07_2017,WA,501302,Not Available,Not Available
13783,07_2017,WA,501303,50,34
13784,07_2017,WA,501304,Not Available,Not Available
13785,07_2017,WA,501305,120,37
13786,07_2017,WA,501307,Not Available,Not Available
13787,07_2017,WA,501308,81,21
13788,07_2017,WA,501309,83,28
13789,07_2017,WA,501310,67,23
13790,07_2017,WA,501311,Not Available,Not Available
13791,07_2017,WA,501312,282,36
13792,07_2017,WA,501313,Not Available,Not Available
13793,07_2017,WA,501314,57,22
13794,07_2017,WA,501315,50,34
13795,07_2017,WA,501316,65,27
13796,07_2017,WA,501317,FEWER THAN 50,30
13797,07_2017,WA,501318,71,14
13798,07_2017,WA,501319,80,33
13799,07_2017,WA,501320,Not Available,Not Available
13800,07_2017,WA,501321,65,31
13801,07_2017,WA,501322,Not Available,Not Available
13802,07_2017,WA,501323,260,29
13803,07_2017,WA,501324,FEWER THAN 50,20
13804,07_2017,WA,501325,62,23
13805,07_2017,WA,501326,199,26
13806,07_2017,WA,501327,109,33
13807,07_2017,WA,501328,172,26
13808,07_2017,WA,501329,115,24
13809,07_2017,WA,501330,185,13
13810,07_2017,WA,501331,357,37
13811,07_2017,WA,501332,337,41
13812,07_2017,WA,501333,132,21
13813,07_2017,WA,501334,65,23
13814,07_2017,WA,501335,244,24
13815,07_2017,WA,501336,281,28
13816,07_2017,WA,501337,478,43
13817,07_2017,WA,501338,Not Available,Not Available
13818,07_2017,WA,501339,352,27
13819,07_2017,WA,501340,FEWER THAN 50,39
13820,07_2017,WA,503300,Not Available,Not Available
13821,07_2017,WA,503301,Not Available,Not Available
13822,07_2017,WA,503302,Not Available,Not Available
13823,07_2017,WV,510001,207,14
13824,07_2017,WV,510002,511,31
13825,07_2017,WV,510006,536,26
13826,07_2017,WV,510007,1679,31
13827,07_2017,WV,510008,395,22
13828,07_2017,WV,510012,350,24
13829,07_2017,WV,510013,397,28
13830,07_2017,WV,510022,4164,30
13831,07_2017,WV,510023,342,22
13832,07_2017,WV,510024,815,33
13833,07_2017,WV,510029,521,24
13834,07_2017,WV,510030,386,29
