License_ID,State,Latitude
License_1845,Auckland (7),-721.1762524
License_1846,Bay Of Plenty (2),-721.5462326
License_1847,Auckland (7),-721.9162129
License_1848,Bay Of Plenty (2),-722.2861931
License_1849,Canterbury (4),-722.6561733
License_1850,Gisborne (3),-723.0261536
License_1851,Manawatu Wanganui (6),-723.3961338
License_1852,Marlborough (1),-723.766114
License_1853,Nelson (1),-724.1360943
License_1854,Northland (1),-724.5060745
License_1855,Otago (3),-724.8760548
License_1856,Southland (1),-725.246035
License_1857,Taranaki (1),-725.6160152
License_1858,Auckland (7),-725.9859955
License_1859,Bay Of Plenty (2),-726.3559757
License_1860,Auckland (7),-726.7259559
License_1861,Bay Of Plenty (2),-727.0959362
License_1862,Canterbury (4),-727.4659164
License_1863,Gisborne (3),-727.8358966
License_1864,Manawatu Wanganui (6),-728.2058769
License_1865,Marlborough (1),-728.5758571
License_1866,Nelson (1),-728.9458373
License_1867,Northland (1),-729.3158176
License_1868,Otago (3),-729.6857978
License_1869,Southland (1),-730.0557781
License_1870,Taranaki (1),-730.4257583
License_1871,Auckland (7),-730.7957385
License_1872,Bay Of Plenty (2),-731.1657188
License_1873,Auckland (7),-731.535699
License_1874,Bay Of Plenty (2),-731.9056792
License_1875,Canterbury (4),-732.2756595
License_1876,Gisborne (3),-732.6456397
License_1877,Manawatu Wanganui (6),-733.0156199
License_1878,Marlborough (1),-733.3856002
License_1879,Nelson (1),-733.7555804
License_1880,Northland (1),-734.1255606
License_1881,Otago (3),-734.4955409
License_1882,Southland (1),-734.8655211
License_1883,Taranaki (1),-735.2355014
License_1884,Auckland (7),-735.6054816
License_1885,Bay Of Plenty (2),-735.9754618
License_1886,Auckland (7),-736.3454421
License_1887,Bay Of Plenty (2),-736.7154223
License_1888,Canterbury (4),-737.0854025
License_1889,Gisborne (3),-737.4553828
License_1890,Manawatu Wanganui (6),-737.825363
License_1891,Marlborough (1),-738.1953432
License_1892,Nelson (1),-738.5653235
License_1893,Northland (1),-738.9353037
License_1894,Otago (3),-739.3052839
License_1895,Southland (1),-739.6752642
License_1896,Taranaki (1),-740.0452444
License_1897,Auckland (7),-740.4152247
License_1898,Bay Of Plenty (2),-740.7852049
License_1899,Auckland (7),-741.1551851
License_1900,Bay Of Plenty (2),-741.5251654
License_1901,Canterbury (4),-741.8951456
License_1902,Gisborne (3),-742.2651258
License_1903,Manawatu Wanganui (6),-742.6351061
License_1904,Marlborough (1),-743.0050863
License_1905,Nelson (1),-743.3750665
License_1906,Northland (1),-743.7450468
License_1907,Otago (3),-744.115027
License_1908,Southland (1),-744.4850072
License_1909,Taranaki (1),-744.8549875
License_1910,Auckland (7),-745.2249677
License_1911,Bay Of Plenty (2),-745.594948
License_1912,Auckland (7),-745.9649282
License_1913,Bay Of Plenty (2),-746.3349084
License_1914,Canterbury (4),-746.7048887
License_1915,Gisborne (3),-747.0748689
License_1916,Manawatu Wanganui (6),-747.4448491
License_1917,Marlborough (1),-747.8148294
License_1918,Nelson (1),-748.1848096
License_1919,Northland (1),-748.5547898
License_1920,Otago (3),-748.9247701
License_1921,Southland (1),-749.2947503
License_1922,Taranaki (1),-749.6647305
License_1923,Auckland (7),-750.0347108
License_1924,Bay Of Plenty (2),-750.404691
License_1925,Auckland (7),-750.7746713
License_1926,Bay Of Plenty (2),-751.1446515
License_1927,Canterbury (4),-751.5146317
License_1928,Gisborne (3),-751.884612
License_1929,Manawatu Wanganui (6),-752.2545922
License_1930,Marlborough (1),-752.6245724
License_1931,Nelson (1),-752.9945527
License_1932,Northland (1),-753.3645329
License_1933,Auckland (7),-753.7345131
License_1934,Bay Of Plenty (2),-754.1044934
License_1935,Canterbury (4),-754.4744736
License_1936,Gisborne (3),-754.8444538
License_1937,Manawatu Wanganui (6),-755.2144341
License_1938,Marlborough (1),-755.5844143
License_1939,Nelson (1),-755.9543946
License_1940,Northland (1),-756.3243748
License_1941,Otago (3),-756.694355
License_1942,Southland (1),-757.0643353
License_1943,Taranaki (1),-757.4343155
License_1944,Auckland (7),-757.8042957
License_1945,Bay Of Plenty (2),-758.174276
License_1946,Auckland (7),-758.5442562
License_1947,Bay Of Plenty (2),-758.9142364
License_1948,Canterbury (4),-759.2842167
License_1949,Gisborne (3),-759.6541969
License_1950,Manawatu Wanganui (6),-760.0241772
License_1951,Marlborough (1),-760.3941574
License_1952,Nelson (1),-760.7641376
License_1953,Northland (1),-761.1341179
License_1954,Otago (3),-761.5040981
License_1955,Southland (1),-761.8740783
License_1956,Taranaki (1),-762.2440586
License_1957,Auckland (7),-762.6140388
License_1958,Bay Of Plenty (2),-762.984019
License_1959,Auckland (7),-763.3539993
License_1960,Bay Of Plenty (2),-763.7239795
License_1961,Canterbury (4),-764.0939597
License_1962,Gisborne (3),-764.46394
License_1963,Manawatu Wanganui (6),-764.8339202
License_1964,Marlborough (1),-765.2039005
License_1965,Nelson (1),-765.5738807
License_1966,Northland (1),-765.9438609
License_1967,Otago (3),-766.3138412
License_1968,Southland (1),-766.6838214
License_1969,Taranaki (1),-767.0538016
License_1970,Auckland (7),-767.4237819
License_1971,Bay Of Plenty (2),-767.7937621
License_1972,Auckland (7),-768.1637423
License_1973,Bay Of Plenty (2),-768.5337226
License_1974,Canterbury (4),-768.9037028
License_1975,Gisborne (3),-769.273683
License_1976,Manawatu Wanganui (6),-769.6436633
License_1977,Marlborough (1),-770.0136435
License_1978,Nelson (1),-770.3836238
License_1979,Northland (1),-770.753604
License_1980,Otago (3),-771.1235842
License_1981,Southland (1),-771.4935645
License_1982,Taranaki (1),-771.8635447
License_1983,Auckland (7),-772.2335249
License_1984,Bay Of Plenty (2),-772.6035052
License_1985,Auckland (7),-772.9734854
License_1986,Bay Of Plenty (2),-773.3434656
License_1987,Canterbury (4),-773.7134459
License_1988,Gisborne (3),-774.0834261
License_1989,Manawatu Wanganui (6),-774.4534063
License_1990,Marlborough (1),-774.8233866
License_1991,Nelson (1),-775.1933668
License_1992,Northland (1),-775.5633471
License_1993,Otago (3),-775.9333273
License_1994,Southland (1),-776.3033075
License_1995,Taranaki (1),-776.6732878
License_1996,Auckland (7),-777.043268
License_1997,Bay Of Plenty (2),-777.4132482
License_1998,Auckland (7),-777.7832285
License_1999,Bay Of Plenty (2),-778.1532087
License_2000,Canterbury (4),-778.5231889
License_2001,Gisborne (3),-778.8931692
License_2002,Manawatu Wanganui (6),-779.2631494
License_2003,Marlborough (1),-779.6331296
License_2004,Nelson (1),-780.0031099
License_2005,Northland (1),-780.3730901
License_2006,Otago (3),-780.7430704
License_2007,Southland (1),-781.1130506
License_2008,Taranaki (1),-781.4830308
License_2009,Auckland (7),-781.8530111
License_2010,Bay Of Plenty (2),-782.2229913
License_2011,Auckland (7),-782.5929715
License_2012,Bay Of Plenty (2),-782.9629518
License_2013,Canterbury (4),-783.332932
License_2014,Gisborne (3),-783.7029122
License_2015,Manawatu Wanganui (6),-784.0728925
License_2016,Marlborough (1),-784.4428727
License_2017,Nelson (1),-784.8128529
License_2018,Northland (1),-785.1828332
License_2019,Otago (3),-785.5528134
License_2020,Southland (1),-785.9227937
License_2021,Taranaki (1),-786.2927739
License_2022,Auckland (7),-786.6627541
License_2023,Bay Of Plenty (2),-787.0327344
License_2024,Auckland (7),-787.4027146
License_2025,Bay Of Plenty (2),-787.7726948
License_2026,Canterbury (4),-788.1426751
License_2027,Gisborne (3),-788.5126553
License_2028,Manawatu Wanganui (6),-788.8826355
License_2029,Marlborough (1),-789.2526158
License_2030,Nelson (1),-789.622596
License_2031,Northland (1),-789.9925762
License_2032,Otago (3),-790.3625565
License_2033,Southland (1),-790.7325367
License_2034,Taranaki (1),-791.102517
License_2035,Auckland (7),-791.4724972
License_2036,Bay Of Plenty (2),-791.8424774
License_2037,Auckland (7),-792.2124577
License_2038,Bay Of Plenty (2),-792.5824379
License_2039,Canterbury (4),-792.9524181
License_2040,Gisborne (3),-793.3223984
License_2041,Manawatu Wanganui (6),-793.6923786
License_2042,Marlborough (1),-794.0623588
License_2043,Nelson (1),-794.4323391
License_2044,Northland (1),-794.8023193
License_2045,Otago (3),-795.1722995
License_2046,Southland (1),-795.5422798
License_2047,Taranaki (1),-795.91226
License_2048,Auckland (7),-796.2822403
License_2049,Bay Of Plenty (2),-796.6522205
License_2050,Auckland (7),-797.0222007
License_2051,Bay Of Plenty (2),-797.392181
License_2052,Canterbury (4),-797.7621612
License_2053,Gisborne (3),-798.1321414
License_2054,Manawatu Wanganui (6),-798.5021217
License_2055,Marlborough (1),-798.8721019
License_2056,Nelson (1),-799.2420821
License_2057,Northland (1),-799.6120624
License_2058,Otago (3),-799.9820426
License_2059,Southland (1),-800.3520228
License_2060,Taranaki (1),-800.7220031
License_2061,Auckland (7),-801.0919833
License_2062,Bay Of Plenty (2),-801.4619636
License_2063,Auckland (7),-801.8319438
License_2064,Bay Of Plenty (2),-802.201924
License_2065,Canterbury (4),-802.5719043
License_2066,Gisborne (3),-802.9418845
License_2067,Manawatu Wanganui (6),-803.3118647
License_2068,Marlborough (1),-803.681845
License_2069,Nelson (1),-804.0518252
License_2070,Northland (1),-804.4218054
License_2071,Auckland (7),-804.7917857
License_2072,Bay Of Plenty (2),-805.1617659
License_2073,Canterbury (4),-805.5317461
License_2074,Gisborne (3),-805.9017264
License_2075,Manawatu Wanganui (6),-806.2717066
License_2076,Marlborough (1),-806.6416869
License_2077,Nelson (1),-807.0116671
License_2078,Northland (1),-807.3816473
License_2079,Otago (3),-807.7516276
License_2080,Southland (1),-808.1216078
License_2081,Taranaki (1),-808.491588
License_2082,Auckland (7),-808.8615683
License_2083,Bay Of Plenty (2),-809.2315485
License_2084,Auckland (7),-809.6015287
License_2085,Bay Of Plenty (2),-809.971509
License_2086,Canterbury (4),-810.3414892
License_2087,Gisborne (3),-810.7114694
License_2088,Manawatu Wanganui (6),-811.0814497
License_2089,Marlborough (1),-811.4514299
License_2090,Nelson (1),-811.8214102
License_2091,Northland (1),-812.1913904
License_2092,Otago (3),-812.5613706
License_2093,Southland (1),-812.9313509
License_2094,Taranaki (1),-813.3013311
License_2095,Auckland (7),-813.6713113
License_2096,Bay Of Plenty (2),-814.0412916
License_2097,Auckland (7),-814.4112718
License_2098,Bay Of Plenty (2),-814.781252
License_2099,Canterbury (4),-815.1512323
License_2100,Gisborne (3),-815.5212125
License_2101,Manawatu Wanganui (6),-815.8911927
License_2102,Marlborough (1),-816.261173
License_2103,Nelson (1),-816.6311532
License_2104,Northland (1),-817.0011335
License_2105,Otago (3),-817.3711137
License_2106,Southland (1),-817.7410939
License_2107,Taranaki (1),-818.1110742
License_2108,Auckland (7),-818.4810544
License_2109,Bay Of Plenty (2),-818.8510346
License_2110,Auckland (7),-819.2210149
License_2111,Bay Of Plenty (2),-819.5909951
License_2112,Canterbury (4),-819.9609753
License_2113,Gisborne (3),-820.3309556
License_2114,Manawatu Wanganui (6),-820.7009358
License_2115,Marlborough (1),-821.070916
License_2116,Nelson (1),-821.4408963
License_2117,Northland (1),-821.8108765
License_2118,Otago (3),-822.1808568
License_2119,Southland (1),-822.550837
License_2120,Taranaki (1),-822.9208172
License_2121,Auckland (7),-823.2907975
License_2122,Bay Of Plenty (2),-823.6607777
License_2123,Auckland (7),-824.0307579
License_2124,Bay Of Plenty (2),-824.4007382
License_2125,Canterbury (4),-824.7707184
License_2126,Gisborne (3),-825.1406986
License_2127,Manawatu Wanganui (6),-825.5106789
License_2128,Marlborough (1),-825.8806591
License_2129,Nelson (1),-826.2506393
License_2130,Northland (1),-826.6206196
License_2131,Otago (3),-826.9905998
License_2132,Southland (1),-827.3605801
License_2133,Taranaki (1),-827.7305603
License_2134,Auckland (7),-828.1005405
License_2135,Bay Of Plenty (2),-828.4705208
License_2136,Auckland (7),-828.840501
License_2137,Bay Of Plenty (2),-829.2104812
License_2138,Canterbury (4),-829.5804615
License_2139,Gisborne (3),-829.9504417
License_2140,Manawatu Wanganui (6),-830.3204219
License_2141,Marlborough (1),-830.6904022
License_2142,Nelson (1),-831.0603824
License_2143,Northland (1),-831.4303626
License_2144,Otago (3),-831.8003429
License_2145,Southland (1),-832.1703231
License_2146,Taranaki (1),-832.5403034
License_2147,Auckland (7),-832.9102836
License_2148,Bay Of Plenty (2),-833.2802638
License_2149,Auckland (7),-833.6502441
License_2150,Bay Of Plenty (2),-834.0202243
License_2151,Canterbury (4),-834.3902045
License_2152,Gisborne (3),-834.7601848
License_2153,Manawatu Wanganui (6),-835.130165
License_2154,Marlborough (1),-835.5001452
License_2155,Nelson (1),-835.8701255
License_2156,Northland (1),-836.2401057
License_2157,Otago (3),-836.6100859
License_2158,Southland (1),-836.9800662
License_2159,Taranaki (1),-837.3500464
License_2160,Auckland (7),-837.7200267
License_2161,Bay Of Plenty (2),-838.0900069
License_2162,Auckland (7),-838.4599871
License_2163,Bay Of Plenty (2),-838.8299674
License_2164,Canterbury (4),-839.1999476
License_2165,Gisborne (3),-839.5699278
License_2166,Manawatu Wanganui (6),-839.9399081
License_2167,Marlborough (1),-840.3098883
License_2168,Nelson (1),-840.6798685
License_2169,Northland (1),-841.0498488
License_2170,Otago (3),-841.419829
License_2171,Southland (1),-841.7898092
License_2172,Taranaki (1),-842.1597895
License_2173,Auckland (7),-842.5297697
License_2174,Bay Of Plenty (2),-842.89975
License_2175,Auckland (7),-843.2697302
License_2176,Bay Of Plenty (2),-843.6397104
License_2177,Canterbury (4),-844.0096907
License_2178,Gisborne (3),-844.3796709
License_2179,Manawatu Wanganui (6),-844.7496511
License_2180,Marlborough (1),-845.1196314
License_2181,Nelson (1),-845.4896116
License_2182,Northland (1),-845.8595918
License_2183,Otago (3),-846.2295721
License_2184,Southland (1),-846.5995523
License_2185,Taranaki (1),-846.9695325
License_2186,Auckland (7),-847.3395128
License_2187,Bay Of Plenty (2),-847.709493
License_2188,Auckland (7),-848.0794733
License_2189,Bay Of Plenty (2),-848.4494535
License_2190,Canterbury (4),-848.8194337
License_2191,Gisborne (3),-849.189414
License_2192,Manawatu Wanganui (6),-849.5593942
License_2193,Marlborough (1),-849.9293744
License_2194,Nelson (1),-850.2993547
License_2195,Northland (1),-850.6693349
License_2196,Otago (3),-851.0393151
License_2197,Southland (1),-851.4092954
License_2198,Taranaki (1),-851.7792756
License_2199,Auckland (7),-852.1492558
License_2200,Bay Of Plenty (2),-852.5192361
License_2201,Auckland (7),-852.8892163
License_2202,Bay Of Plenty (2),-853.2591966
License_2203,Canterbury (4),-853.6291768
License_2204,Gisborne (3),-853.999157
License_2205,Manawatu Wanganui (6),-854.3691373
License_2206,Marlborough (1),-854.7391175
License_2207,Nelson (1),-855.1090977
License_2208,Northland (1),-855.479078
License_2209,Auckland (7),-855.8490582
License_2210,Bay Of Plenty (2),-856.2190384
License_2211,Canterbury (4),-856.5890187
License_2212,Gisborne (3),-856.9589989
License_2213,Manawatu Wanganui (6),-857.3289791
License_2214,Marlborough (1),-857.6989594
License_2215,Nelson (1),-858.0689396
License_2216,Northland (1),-858.4389199
License_2217,Otago (3),-858.8089001
License_2218,Southland (1),-859.1788803
License_2219,Taranaki (1),-859.5488606
License_2220,Auckland (7),-859.9188408
License_2221,Bay Of Plenty (2),-860.288821
License_2222,Auckland (7),-860.6588013
License_2223,Bay Of Plenty (2),-861.0287815
License_2224,Canterbury (4),-861.3987617
License_2225,Gisborne (3),-861.768742
License_2226,Manawatu Wanganui (6),-862.1387222
License_2227,Marlborough (1),-862.5087024
License_2228,Nelson (1),-862.8786827
License_2229,Northland (1),-863.2486629
License_2230,Otago (3),-863.6186432
License_2231,Southland (1),-863.9886234
License_2232,Taranaki (1),-864.3586036
License_2233,Auckland (7),-864.7285839
License_2234,Bay Of Plenty (2),-865.0985641
License_2235,Auckland (7),-865.4685443
License_2236,Bay Of Plenty (2),-865.8385246
License_2237,Canterbury (4),-866.2085048
License_2238,Gisborne (3),-866.578485
License_2239,Manawatu Wanganui (6),-866.9484653
License_2240,Marlborough (1),-867.3184455
License_2241,Nelson (1),-867.6884257
License_2242,Northland (1),-868.058406
License_2243,Otago (3),-868.4283862
License_2244,Southland (1),-868.7983665
License_2245,Taranaki (1),-869.1683467
License_2246,Auckland (7),-869.5383269
License_2247,Bay Of Plenty (2),-869.9083072
License_2248,Auckland (7),-870.2782874
License_2249,Bay Of Plenty (2),-870.6482676
License_2250,Canterbury (4),-871.0182479
License_2251,Gisborne (3),-871.3882281
License_2252,Manawatu Wanganui (6),-871.7582083
License_2253,Marlborough (1),-872.1281886
License_2254,Nelson (1),-872.4981688
License_2255,Northland (1),-872.868149
License_2256,Otago (3),-873.2381293
License_2257,Southland (1),-873.6081095
License_2258,Taranaki (1),-873.9780898
License_2259,Auckland (7),-874.34807
License_2260,Bay Of Plenty (2),-874.7180502
License_2261,Auckland (7),-875.0880305
License_2262,Bay Of Plenty (2),-875.4580107
License_2263,Canterbury (4),-875.8279909
