vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID
808,Utility,619,2002,HILUX,Red,12/3/2021,104,Owner808,price_808,Engine_808,License_808
809,Stationwagon,610,1993,LEGACY,Red,10/8/2021,109,Owner809,price_809,Engine_809,License_809
810,Stationwagon,619,1995,SURF,Red,1/15/2022,114,Owner810,price_810,Engine_810,License_810
811,Saloon,548,2002,VX COMMODORE,Silver,12/9/2021,101,Owner811,price_811,Engine_811,License_811
812,Stationwagon,610,2002,OUTBACK,Blue,12/4/2021,101,Owner812,price_812,Engine_812,License_812
813,Stationwagon,619,1996,LANDCRUISER,Blue,11/5/2021,114,Owner813,price_813,Engine_813,License_813
814,Sports Car,587,1992,SKYLINE,Grey,1/23/2022,102,Owner814,price_814,Engine_814,License_814
815,Utility,540,2002,COURIER,White,1/14/2022,114,Owner815,price_815,Engine_815,License_815
816,Stationwagon,587,1996,WINGROAD,Blue,12/28/2021,102,Owner816,price_816,Engine_816,License_816
817,Stationwagon,619,1997,HILUX,Red,11/17/2021,109,Owner817,price_817,Engine_817,License_817
818,Saloon,548,2002,VX COMMODORE,White,3/23/2022,114,Owner818,price_818,Engine_818,License_818
819,Saloon,540,1963,ANGLIA,Blue,2/21/2022,109,Owner819,price_819,Engine_819,License_819
820,Saloon,580,2002,DIAMANTE,Silver,4/2/2022,102,Owner820,price_820,Engine_820,License_820
821,Saloon,548,2002,VX COMMODORE,Grey,4/5/2022,102,Owner821,price_821,Engine_821,License_821
822,Utility,540,2002,COURIER,White,3/19/2022,106,Owner822,price_822,Engine_822,License_822
823,Stationwagon,540,2002,EXPLORER,Grey,2/23/2022,102,Owner823,price_823,Engine_823,License_823
824,Saloon,550,2003,CIVIC,Green,3/30/2022,102,Owner824,price_824,Engine_824,License_824
825,Stationwagon,587,1989,SAFARI,Grey,1/27/2022,114,Owner825,price_825,Engine_825,License_825
826,Stationwagon,577,2002,ML,Silver,3/30/2022,101,Owner826,price_826,Engine_826,License_826
827,Utility,576,2002,BOUNTY,White,10/11/2021,104,Owner827,price_827,Engine_827,License_827
828,Flat Deck Truck,531,2002,DELTA,White,2/1/2022,102,Owner828,price_828,Engine_828,License_828
829,Stationwagon,611,1991,ESCUDO,Blue,12/14/2021,114,Owner829,price_829,Engine_829,License_829
830,Trailer,538,2003,BRENT SMITH TRAILERS,Silver,2/28/2022,103,Owner830,price_830,Engine_830,License_830
831,Roadbike,611,2007,GSF,Blue,3/2/2022,109,Owner831,price_831,Engine_831,License_831
832,Moped,585,2015,ZNEN,Red,2/10/2022,102,Owner832,price_832,Engine_832,License_832
833,Roadbike,550,2015,GLH,Red,11/14/2021,102,Owner833,price_833,Engine_833,License_833
834,Roadbike,565,2015,AN,White,2/28/2022,109,Owner834,price_834,Engine_834,License_834
835,Roadbike,545,2014,VRSCDX,Red,1/12/2022,104,Owner835,price_835,Engine_835,License_835
836,Moped,563,2008,VENUS 50,Black,2/6/2022,114,Owner836,price_836,Engine_836,License_836
837,Moped,611,2014,UZ,Yellow,11/6/2021,109,Owner837,price_837,Engine_837,License_837
838,Roadbike,550,2017,CB,Yellow,2/3/2022,102,Owner838,price_838,Engine_838,License_838
839,Moped,617,2017,ROMA,Blue,11/13/2021,114,Owner839,price_839,Engine_839,License_839
840,Moped,611,2003,VERDE,Grey,12/15/2021,102,Owner840,price_840,Engine_840,License_840
841,Roadbike,512,2017,G310,White,10/7/2021,102,Owner841,price_841,Engine_841,License_841
842,Moped,617,2017,ROMA,Red,3/21/2022,114,Owner842,price_842,Engine_842,License_842
843,Roadbike,553,2017,FE,White,12/29/2021,109,Owner843,price_843,Engine_843,License_843
844,Tractor,560,2017,6140M,Green,1/27/2022,106,Owner844,price_844,Engine_844,License_844
845,Roadbike,550,2017,GLC,Red,4/4/2022,103,Owner845,price_845,Engine_845,License_845
846,Moped,594,2017,ZIP,White,12/23/2021,102,Owner846,price_846,Engine_846,License_846
847,Moped,594,2018,ZIP,White,12/18/2021,111,Owner847,price_847,Engine_847,License_847
848,Moped,538,2018,ARIIC,White,12/12/2021,114,Owner848,price_848,Engine_848,License_848
849,Roadbike,611,2010,DL650,Black,3/17/2022,101,Owner849,price_849,Engine_849,License_849
850,Roadbike,636,2018,YZF,Blue,2/24/2022,114,Owner850,price_850,Engine_850,License_850
851,Moped,617,2018,ROMA,Black,1/18/2022,102,Owner851,price_851,Engine_851,License_851
852,Moped,550,2005,TODAY,Silver,1/30/2022,103,Owner852,price_852,Engine_852,License_852
853,Roadbike,565,2019,AN,Orange,12/16/2021,102,Owner853,price_853,Engine_853,License_853
854,Moped,541,2015,CICLONE,Red,12/16/2021,102,Owner854,price_854,Engine_854,License_854
855,All Terrain Vehicle,636,2014,YXM700DE,Blue,3/22/2022,101,Owner855,price_855,Engine_855,License_855
856,Roadbike,636,2016,YZF,Red,2/15/2022,102,Owner856,price_856,Engine_856,License_856
857,All Terrain Vehicle,550,2011,TRX500FM,Red,11/30/2021,107,Owner857,price_857,Engine_857,License_857
858,Roadbike,536,2003,ST4,Red,11/19/2021,101,Owner858,price_858,Engine_858,License_858
859,Roadbike,545,2017,DYNA,Black,1/13/2022,104,Owner859,price_859,Engine_859,License_859
860,Roadbike,601,2017,CLASSIC,Green,1/7/2022,109,Owner860,price_860,Engine_860,License_860
861,Roadbike,611,2017,GN125H,Red,4/1/2022,102,Owner861,price_861,Engine_861,License_861
862,Roadbike,636,2017,MT-07,Silver,12/20/2021,116,Owner862,price_862,Engine_862,License_862
863,Moped,538,2018,ARIIC,Black,3/2/2022,114,Owner863,price_863,Engine_863,License_863
864,Moped,502,2018,GTA-50,Black,12/27/2021,102,Owner864,price_864,Engine_864,License_864
865,Roadbike,636,2018,YZF,White,4/2/2022,102,Owner865,price_865,Engine_865,License_865
866,Moped,638,2018,ZN50QT-51A,Black,2/25/2022,101,Owner866,price_866,Engine_866,License_866
867,Moped,617,2018,ROMA,Black,11/5/2021,102,Owner867,price_867,Engine_867,License_867
868,Roadbike,545,2007,VRSCDX,Black,4/2/2022,102,Owner868,price_868,Engine_868,License_868
869,Roadbike,636,2019,MT-03,Blue,12/18/2021,102,Owner869,price_869,Engine_869,License_869
870,Roadbike,611,2019,UK,White,2/16/2022,109,Owner870,price_870,Engine_870,License_870
871,Roadbike,545,2019,TOURING,Black,1/1/2022,104,Owner871,price_871,Engine_871,License_871
872,Moped,617,2019,ROMA,Black,11/28/2021,102,Owner872,price_872,Engine_872,License_872
873,Roadbike,545,2011,NIGHT ROD,Black,1/26/2022,102,Owner873,price_873,Engine_873,License_873
874,Trailer - Heavy,608,2003,SBSK339C,Blue,2/21/2022,114,Owner874,price_874,Engine_874,License_874
875,Roadbike,629,2015,SPRINT,White,3/30/2022,102,Owner875,price_875,Engine_875,License_875
876,Roadbike,636,2016,YZF,Blue,12/5/2021,102,Owner876,price_876,Engine_876,License_876
877,Roadbike,603,2016,TL,Grey,2/7/2022,102,Owner877,price_877,Engine_877,License_877
878,Moped,585,2016,EURO 50,Black,3/4/2022,107,Owner878,price_878,Engine_878,License_878
879,Moped,636,2006,VCV50,Silver,3/19/2022,105,Owner879,price_879,Engine_879,License_879
880,Roadbike,566,2016,LIKE,Black,2/26/2022,102,Owner880,price_880,Engine_880,License_880
881,Roadbike,554,2016,GD250N,Red,1/26/2022,109,Owner881,price_881,Engine_881,License_881
882,Moped,505,2017,SR MOTARD,Grey,12/22/2021,102,Owner882,price_882,Engine_882,License_882
883,Roadbike,611,2004,GN125E,Black,4/3/2022,102,Owner883,price_883,Engine_883,License_883
884,Roadbike,611,2018,UK,White,4/5/2022,102,Owner884,price_884,Engine_884,License_884
885,Roadbike,545,1988,AN,Red,3/4/2022,114,Owner885,price_885,Engine_885,License_885
886,Roadbike,561,2016,KL,Green,11/21/2021,109,Owner886,price_886,Engine_886,License_886
887,Roadbike,636,2018,YZF,White,2/1/2022,102,Owner887,price_887,Engine_887,License_887
888,Moped,617,2019,ROMA,Black,10/16/2021,109,Owner888,price_888,Engine_888,License_888
889,Roadbike,550,2019,C,Red,1/7/2022,102,Owner889,price_889,Engine_889,License_889
890,Roadbike,550,2012,CRF,White,11/17/2021,109,Owner890,price_890,Engine_890,License_890
891,Roadbike,550,2000,HORNET,Blue,1/4/2022,102,Owner891,price_891,Engine_891,License_891
892,Roadbike,565,2019,690 SMC,White,2/5/2022,109,Owner892,price_892,Engine_892,License_892
893,Roadbike,629,2013,LX,White,10/17/2021,102,Owner893,price_893,Engine_893,License_893
894,Roadbike,611,2019,GSX150,Blue,2/4/2022,102,Owner894,price_894,Engine_894,License_894
895,Roadbike,611,2010,GN125H,Black,3/25/2022,102,Owner895,price_895,Engine_895,License_895
896,Moped,613,2011,FIDDLE,Red,10/28/2021,114,Owner896,price_896,Engine_896,License_896
897,Roadbike,611,2015,AN125,Red,1/4/2022,102,Owner897,price_897,Engine_897,License_897
898,Moped,611,2016,UZ50,Brown,11/23/2021,103,Owner898,price_898,Engine_898,License_898
899,Moped,585,2005,DD50,Black,12/15/2021,104,Owner899,price_899,Engine_899,License_899
900,Moped,538,2016,SHENKE,Black,12/10/2021,103,Owner900,price_900,Engine_900,License_900
901,Roadbike,561,2009,ZX,Black,2/7/2022,109,Owner901,price_901,Engine_901,License_901
902,Moped,538,2017,NIU,White,3/6/2022,102,Owner902,price_902,Engine_902,License_902
903,Roadbike,611,2016,GN125H,Black,2/25/2022,102,Owner903,price_903,Engine_903,License_903
904,Roadbike,611,2016,SV650UA,Black,10/23/2021,109,Owner904,price_904,Engine_904,License_904
905,Roadbike,565,2017,RC,White,10/20/2021,114,Owner905,price_905,Engine_905,License_905
906,Moped,617,2017,ROMA,White,3/7/2022,102,Owner906,price_906,Engine_906,License_906
907,Roadbike,636,2005,MAJESTY,White,2/13/2022,102,Owner907,price_907,Engine_907,License_907
908,Roadbike,545,2017,STREET,Red,1/29/2022,102,Owner908,price_908,Engine_908,License_908
909,Roadbike,611,2017,DR-Z400SM,Black,3/6/2022,109,Owner909,price_909,Engine_909,License_909
910,Roadbike,636,2017,YZF,Black,3/1/2022,102,Owner910,price_910,Engine_910,License_910
911,Moped,611,2007,LETS,Black,2/25/2022,109,Owner911,price_911,Engine_911,License_911
912,Roadbike,611,2018,GSX150,Blue,4/1/2022,102,Owner912,price_912,Engine_912,License_912
913,All Terrain Vehicle,518,2018,COMMANDER,Grey,3/14/2022,107,Owner913,price_913,Engine_913,License_913
914,Roadbike,550,2018,GLC,Black,1/30/2022,102,Owner914,price_914,Engine_914,License_914
915,Roadbike,554,2013,GT250,Red,3/8/2022,102,Owner915,price_915,Engine_915,License_915
916,Roadbike,611,2018,GSX150,Black,2/13/2022,109,Owner916,price_916,Engine_916,License_916
917,Roadbike,565,2016,AN,White,3/11/2022,107,Owner917,price_917,Engine_917,License_917
918,Roadbike,636,2019,YZF,Black,3/2/2022,114,Owner918,price_918,Engine_918,License_918
919,Roadbike,550,2019,CB,Black,2/4/2022,102,Owner919,price_919,Engine_919,License_919
920,Roadbike,625,2019,SPEED TWIN,Silver,2/7/2022,102,Owner920,price_920,Engine_920,License_920
921,Roadbike,611,2005,GN250,Black,12/22/2021,109,Owner921,price_921,Engine_921,License_921
922,Moped,541,2017,CICLONE,Black,12/19/2021,104,Owner922,price_922,Engine_922,License_922
923,Moped,585,2009,MOTO NZ50,Black,12/28/2021,102,Owner923,price_923,Engine_923,License_923
924,Moped,617,2018,ROMA,Black,2/16/2022,109,Owner924,price_924,Engine_924,License_924
925,Roadbike,561,2018,EX,Black,3/22/2022,102,Owner925,price_925,Engine_925,License_925
926,Roadbike,545,2006,SPORTSTER,Blue,3/30/2022,102,Owner926,price_926,Engine_926,License_926
927,Moped,566,2016,LIKE,Red,1/5/2022,102,Owner927,price_927,Engine_927,License_927
928,Moped,538,2018,ARIIC,Black,10/30/2021,114,Owner928,price_928,Engine_928,License_928
929,Moped,617,2018,OTTO,Black,12/6/2021,115,Owner929,price_929,Engine_929,License_929
930,Roadbike,636,2018,YZF,Blue,1/2/2022,102,Owner930,price_930,Engine_930,License_930
931,Moped,541,2019,CICLONE,Black,10/22/2021,102,Owner931,price_931,Engine_931,License_931
932,Roadbike,561,2019,EX,Black,2/24/2022,109,Owner932,price_932,Engine_932,License_932
933,Moped,611,2019,UZ50,Blue,11/21/2021,103,Owner933,price_933,Engine_933,License_933
934,Moped,617,2019,ROMA,Black,10/8/2021,109,Owner934,price_934,Engine_934,License_934
935,Trailer,623,2003,TAMDEM,Yellow,11/14/2021,102,Owner935,price_935,Engine_935,License_935
936,Roadbike,636,2015,YZF,Blue,10/25/2021,108,Owner936,price_936,Engine_936,License_936
937,Moped,636,2015,YW50,Red,10/12/2021,102,Owner937,price_937,Engine_937,License_937
938,Roadbike,550,2015,NBC,Red,2/2/2022,102,Owner938,price_938,Engine_938,License_938
939,Roadbike,611,2015,GW250,Black,3/11/2022,102,Owner939,price_939,Engine_939,License_939
940,Moped,611,2015,UZ50,White,3/29/2022,102,Owner940,price_940,Engine_940,License_940
941,Roadbike,611,2006,GN250,Black,11/5/2021,109,Owner941,price_941,Engine_941,License_941
942,Roadbike,629,1974,AH,Blue,3/27/2022,102,Owner942,price_942,Engine_942,License_942
943,Moped,617,2016,ROMA,Red,1/1/2022,102,Owner943,price_943,Engine_943,License_943
944,Roadbike,565,2016,RC,Black,11/30/2021,102,Owner944,price_944,Engine_944,License_944
945,Roadbike,554,2010,GT250,White,2/18/2022,106,Owner945,price_945,Engine_945,License_945
946,Roadbike,512,2018,G310,Black,1/13/2022,102,Owner946,price_946,Engine_946,License_946
947,Roadbike,636,2017,WR250,Blue,3/21/2022,111,Owner947,price_947,Engine_947,License_947
948,Moped,541,2018,CICLONE,Red,10/23/2021,102,Owner948,price_948,Engine_948,License_948
949,Roadbike,611,2019,GSX150,Red,3/26/2022,106,Owner949,price_949,Engine_949,License_949
950,Moped,550,2015,TODAY,Blue,2/12/2022,102,Owner950,price_950,Engine_950,License_950
951,Moped,611,2007,AZ50,Black,12/16/2021,102,Owner951,price_951,Engine_951,License_951
952,Roadbike,536,2004,620 DARK,Black,11/28/2021,102,Owner952,price_952,Engine_952,License_952
953,Roadbike,561,2019,EX,Black,12/5/2021,104,Owner953,price_953,Engine_953,License_953
954,Roadbike,561,2019,EX,Green,12/9/2021,102,Owner954,price_954,Engine_954,License_954
955,Roadbike,545,2003,V-ROD,Silver,10/16/2021,102,Owner955,price_955,Engine_955,License_955
956,Roadbike,505,2015,SR,Black,2/28/2022,102,Owner956,price_956,Engine_956,License_956
957,Roadbike,561,2019,EX,Green,11/22/2021,102,Owner957,price_957,Engine_957,License_957
958,Moped,541,2019,CICLONE,Black,2/26/2022,114,Owner958,price_958,Engine_958,License_958
959,Moped,585,2016,PANTERA,Red,10/8/2021,102,Owner959,price_959,Engine_959,License_959
960,Moped,538,2017,LINTEX,Blue,3/11/2022,114,Owner960,price_960,Engine_960,License_960
961,Moped,636,2009,JOG,Black,1/12/2022,107,Owner961,price_961,Engine_961,License_961
962,Moped,502,2009,SF50,Red,11/22/2021,104,Owner962,price_962,Engine_962,License_962
963,Moped,550,2002,APE,White,1/17/2022,102,Owner963,price_963,Engine_963,License_963
964,Roadbike,611,2017,DR200,Black,2/28/2022,104,Owner964,price_964,Engine_964,License_964
965,Roadbike,512,2017,G310,Blue,3/30/2022,102,Owner965,price_965,Engine_965,License_965
966,Moped,611,2007,LETS,Grey,2/6/2022,109,Owner966,price_966,Engine_966,License_966
967,Moped,615,2017,TAPO,White,4/4/2022,102,Owner967,price_967,Engine_967,License_967
968,Roadbike,611,2018,GN125H,Black,1/29/2022,114,Owner968,price_968,Engine_968,License_968
969,Roadbike,550,2018,GLC,Black,3/4/2022,102,Owner969,price_969,Engine_969,License_969
970,Roadbike,565,2006,SUPERDUKE,Orange,3/24/2022,102,Owner970,price_970,Engine_970,License_970
971,Moped,617,2019,OTTO,Black,3/28/2022,102,Owner971,price_971,Engine_971,License_971
972,Roadbike,561,2019,EX,Green,3/30/2022,102,Owner972,price_972,Engine_972,License_972
973,Roadbike,553,2019,AN,Silver,2/10/2022,109,Owner973,price_973,Engine_973,License_973
974,Roadbike,625,2010,SPEEDMASTER,Black,11/17/2021,102,Owner974,price_974,Engine_974,License_974
975,Roadbike,561,2014,ER,White,3/20/2022,102,Owner975,price_975,Engine_975,License_975
976,Roadbike,545,2019,STREET,Black,3/17/2022,102,Owner976,price_976,Engine_976,License_976
977,Moped,541,2019,CICLONE,Black,2/8/2022,102,Owner977,price_977,Engine_977,License_977
978,Moped,538,2020,ARIIC,Red,11/16/2021,114,Owner978,price_978,Engine_978,License_978
979,Roadbike,611,2013,GW250,Black,10/29/2021,102,Owner979,price_979,Engine_979,License_979
980,Roadbike,505,2015,TUONO,Black,2/5/2022,109,Owner980,price_980,Engine_980,License_980
981,Moped,538,2015,MOTUS,Black,1/27/2022,114,Owner981,price_981,Engine_981,License_981
982,Moped,617,2016,ROMA,Black,2/23/2022,102,Owner982,price_982,Engine_982,License_982
983,Roadbike,636,2016,YZF,Red,10/22/2021,102,Owner983,price_983,Engine_983,License_983
984,Roadbike,565,2016,AN,White,11/2/2021,114,Owner984,price_984,Engine_984,License_984
985,Roadbike,545,2007,FXD,Black,11/16/2021,102,Owner985,price_985,Engine_985,License_985
986,Roadbike,554,2008,GT,Black,2/24/2022,108,Owner986,price_986,Engine_986,License_986
987,Moped,550,1989,DJ-1,Black,1/4/2022,104,Owner987,price_987,Engine_987,License_987
988,Roadbike,636,2017,MT-07,Blue,3/13/2022,102,Owner988,price_988,Engine_988,License_988
989,Roadbike,611,2018,GSX150,Blue,12/24/2021,114,Owner989,price_989,Engine_989,License_989
990,Moped,617,2018,ROMA,Black,11/23/2021,102,Owner990,price_990,Engine_990,License_990
991,Roadbike,611,2018,GSX150,Black,2/27/2022,102,Owner991,price_991,Engine_991,License_991
992,Moped,585,2018,YIBEN,Red,12/3/2021,102,Owner992,price_992,Engine_992,License_992
993,Moped,594,2013,ZIP,Red,12/7/2021,102,Owner993,price_993,Engine_993,License_993
994,Moped,617,2019,ROMA,Black,3/13/2022,102,Owner994,price_994,Engine_994,License_994
995,Roadbike,611,2019,GSX150,Black,11/18/2021,102,Owner995,price_995,Engine_995,License_995
996,Moped,617,2019,OTTO,Black,3/24/2022,102,Owner996,price_996,Engine_996,License_996
997,Roadbike,611,2019,GSX150,Black,3/9/2022,102,Owner997,price_997,Engine_997,License_997
998,Trailer,514,2003,8X4 TANDEM,Silver,3/31/2022,114,Owner998,price_998,Engine_998,License_998
999,Moped,541,2015,CICLONE,Red,10/29/2021,102,Owner999,price_999,Engine_999,License_999
1000,Moped,617,2015,ROMA,White,2/19/2022,102,Owner1000,price_1000,Engine_1000,License_1000
1001,Moped,550,1983,FC50 BEAT,Black,1/4/2022,114,Owner1001,price_1001,Engine_1001,License_1001
1002,Moped,594,2016,ZIP,Red,4/3/2022,102,Owner1002,price_1002,Engine_1002,License_1002
1003,Moped,617,2016,ROMA,Black,10/29/2021,102,Owner1003,price_1003,Engine_1003,License_1003
1004,Moped,611,2016,UZ50,Black,12/17/2021,104,Owner1004,price_1004,Engine_1004,License_1004
1005,Moped,585,2017,ZNEN,Black,1/17/2022,102,Owner1005,price_1005,Engine_1005,License_1005
1006,Moped,638,2017,ZN50QT-50C,Black,1/2/2022,104,Owner1006,price_1006,Engine_1006,License_1006
1007,Roadbike,636,2017,YZF,Black,1/18/2022,102,Owner1007,price_1007,Engine_1007,License_1007
1008,Roadbike,625,2005,ROCKET III,Orange,10/13/2021,103,Owner1008,price_1008,Engine_1008,License_1008
1009,Roadbike,611,2018,GSX250,Black,11/24/2021,103,Owner1009,price_1009,Engine_1009,License_1009
1010,Roadbike,561,2011,ZX,Green,2/22/2022,102,Owner1010,price_1010,Engine_1010,License_1010
1011,Moped,617,2018,ROMA,Red,2/17/2022,104,Owner1011,price_1011,Engine_1011,License_1011
1012,Moped,617,2018,ROMA,Black,10/11/2021,105,Owner1012,price_1012,Engine_1012,License_1012
1013,Roadbike,510,2018,BN251,Red,1/14/2022,102,Owner1013,price_1013,Engine_1013,License_1013
1014,Roadbike,611,2004,GN250,Black,11/10/2021,102,Owner1014,price_1014,Engine_1014,License_1014
1015,Roadbike,550,1996,HORNET,Red,2/8/2022,102,Owner1015,price_1015,Engine_1015,License_1015
1016,Moped,566,2019,AGILITY,Red,1/12/2022,104,Owner1016,price_1016,Engine_1016,License_1016
1017,Moped,550,2007,GIORNO CREA,Silver,11/15/2021,102,Owner1017,price_1017,Engine_1017,License_1017
1018,Moped,505,2016,SR MOTARD,White,4/1/2022,109,Owner1018,price_1018,Engine_1018,License_1018
1019,Roadbike,545,2000,00 SOFTAIL,Black,10/31/2021,102,Owner1019,price_1019,Engine_1019,License_1019
1020,Roadbike,611,2019,GSX150,Blue,12/12/2021,109,Owner1020,price_1020,Engine_1020,License_1020
1021,Moped,541,2019,CICLONE,Black,11/9/2021,114,Owner1021,price_1021,Engine_1021,License_1021
1022,Roadbike,550,2019,CB1000,Black,3/17/2022,102,Owner1022,price_1022,Engine_1022,License_1022
1023,Roadbike,611,2019,GSX150,Black,3/29/2022,101,Owner1023,price_1023,Engine_1023,License_1023
1024,Stationwagon,587,1992,SAFARI,Grey,10/19/2021,114,Owner1024,price_1024,Engine_1024,License_1024
1025,Utility,619,2002,HILUX,Brown,10/8/2021,104,Owner1025,price_1025,Engine_1025,License_1025
1026,Light Van,619,1998,HIACE,White,12/7/2021,114,Owner1026,price_1026,Engine_1026,License_1026
1027,Utility,540,2000,COURIER,Silver,1/9/2022,104,Owner1027,price_1027,Engine_1027,License_1027
