License_ID,State,Latitude
License_2461,Taranaki (1),-949.0841064453125
License_2462,Auckland (7),-949.4540405273438
License_2463,Bay Of Plenty (2),-949.8240356445312
License_2464,Auckland (7),-950.1940307617188
License_2465,Bay Of Plenty (2),-950.5640258789062
License_2466,Canterbury (4),-950.9339599609375
License_2467,Gisborne (3),-951.303955078125
License_2468,Manawatu Wanganui (6),-951.6739501953125
License_2469,Marlborough (1),-952.0439453125
License_247,Manawatu Wanganui (6),-129.9478302001953
License_2470,Nelson (1),-952.4138793945312
License_2471,Northland (1),-952.7838745117188
License_2472,Otago (3),-953.1538696289062
License_2473,Southland (1),-953.5238647460938
License_2474,Taranaki (1),-953.893798828125
License_2475,Auckland (7),-954.2637939453125
License_2476,Bay Of Plenty (2),-954.6337890625
License_2477,Auckland (7),-955.0037841796875
License_2478,Bay Of Plenty (2),-955.3737182617188
License_2479,Canterbury (4),-955.7437133789062
License_248,Marlborough (1),-130.31781005859375
License_2480,Gisborne (3),-956.1137084960938
License_2481,Manawatu Wanganui (6),-956.4837036132812
License_2482,Marlborough (1),-956.8536376953125
License_2483,Nelson (1),-957.2236328125
License_2484,Northland (1),-957.5936279296875
License_2485,Auckland (7),-957.963623046875
License_2486,Bay Of Plenty (2),-958.3335571289062
License_2487,Canterbury (4),-958.7035522460938
License_2488,Gisborne (3),-959.0735473632812
License_2489,Manawatu Wanganui (6),-959.4435424804688
License_249,Nelson (1),-130.6877899169922
License_2490,Marlborough (1),-959.8134765625
License_2491,Nelson (1),-960.1834716796875
License_2492,Northland (1),-960.553466796875
License_2493,Otago (3),-960.9234619140625
License_2494,Southland (1),-961.2933959960938
License_2495,Taranaki (1),-961.6633911132812
License_2496,Auckland (7),-962.0333862304688
License_2497,Bay Of Plenty (2),-962.4033813476562
License_2498,Auckland (7),-962.7733764648438
License_2499,Bay Of Plenty (2),-963.143310546875
License_250,Northland (1),-131.05776977539062
License_2500,Canterbury (4),-963.5133056640625
License_2501,Gisborne (3),-963.88330078125
License_2502,Manawatu Wanganui (6),-964.2532958984375
License_2503,Marlborough (1),-964.6232299804688
License_2504,Nelson (1),-964.9932250976562
License_2505,Northland (1),-965.3632202148438
License_2506,Otago (3),-965.7332153320312
License_2507,Southland (1),-966.1031494140625
License_2508,Taranaki (1),-966.47314453125
License_2509,Auckland (7),-966.8431396484375
License_251,Otago (3),-131.42774963378906
License_2510,Bay Of Plenty (2),-967.213134765625
License_2511,Auckland (7),-967.5830688476562
License_2512,Bay Of Plenty (2),-967.9530639648438
License_2513,Canterbury (4),-968.3230590820312
License_2514,Gisborne (3),-968.6930541992188
License_2515,Manawatu Wanganui (6),-969.06298828125
License_2516,Marlborough (1),-969.4329833984375
License_2517,Nelson (1),-969.802978515625
License_2518,Northland (1),-970.1729736328125
License_2519,Otago (3),-970.5429077148438
License_252,Southland (1),-131.7977294921875
License_2520,Southland (1),-970.9129028320312
License_2521,Taranaki (1),-971.2828979492188
License_2522,Auckland (7),-971.6528930664062
License_2523,Bay Of Plenty (2),-972.0228271484375
License_2524,Auckland (7),-972.392822265625
License_2525,Bay Of Plenty (2),-972.7628173828125
License_2526,Canterbury (4),-973.1328125
License_2527,Gisborne (3),-973.5027465820312
License_2528,Manawatu Wanganui (6),-973.8727416992188
License_2529,Marlborough (1),-974.2427368164062
License_253,Taranaki (1),-132.167724609375
License_2530,Nelson (1),-974.6127319335938
License_2531,Northland (1),-974.982666015625
License_2532,Otago (3),-975.3526611328125
License_2533,Southland (1),-975.72265625
License_2534,Taranaki (1),-976.0926513671875
License_2535,Auckland (7),-976.4625854492188
License_2536,Bay Of Plenty (2),-976.8325805664062
License_2537,Auckland (7),-977.2025756835938
License_2538,Bay Of Plenty (2),-977.5725708007812
License_2539,Canterbury (4),-977.9425659179688
License_254,Auckland (7),-132.53770446777344
License_2540,Gisborne (3),-978.3125
License_2541,Manawatu Wanganui (6),-978.6824951171875
License_2542,Marlborough (1),-979.052490234375
License_2543,Nelson (1),-979.4224853515625
License_2544,Northland (1),-979.7924194335938
License_2545,Otago (3),-980.1624145507812
License_2546,Southland (1),-980.5324096679688
License_2547,Taranaki (1),-980.9024047851562
License_2548,Auckland (7),-981.2723388671875
License_2549,Bay Of Plenty (2),-981.642333984375
License_255,Bay Of Plenty (2),-132.90768432617188
License_2550,Auckland (7),-982.0123291015625
License_2551,Bay Of Plenty (2),-982.38232421875
License_2552,Canterbury (4),-982.7522583007812
License_2553,Gisborne (3),-983.1222534179688
License_2554,Manawatu Wanganui (6),-983.4922485351562
License_2555,Marlborough (1),-983.8622436523438
License_2556,Nelson (1),-984.232177734375
License_2557,Northland (1),-984.6021728515625
License_2558,Otago (3),-984.97216796875
License_2559,Southland (1),-985.3421630859375
License_256,Auckland (7),-133.2776641845703
License_2560,Taranaki (1),-985.7120971679688
License_2561,Auckland (7),-986.0820922851562
License_2562,Bay Of Plenty (2),-986.4520874023438
License_2563,Auckland (7),-986.8220825195312
License_2564,Bay Of Plenty (2),-987.1920166015625
License_2565,Canterbury (4),-987.56201171875
License_2566,Gisborne (3),-987.9320068359375
License_2567,Manawatu Wanganui (6),-988.302001953125
License_2568,Marlborough (1),-988.6719360351562
License_2569,Nelson (1),-989.0419311523438
License_257,Bay Of Plenty (2),-133.64764404296875
License_2570,Northland (1),-989.4119262695312
License_2571,Otago (3),-989.7819213867188
License_2572,Southland (1),-990.15185546875
License_2573,Taranaki (1),-990.5218505859375
License_2574,Auckland (7),-990.891845703125
License_2575,Bay Of Plenty (2),-991.2618408203125
License_2576,Auckland (7),-991.6317749023438
License_2577,Bay Of Plenty (2),-992.0017700195312
License_2578,Canterbury (4),-992.3717651367188
License_2579,Gisborne (3),-992.7417602539062
License_258,Canterbury (4),-134.0176239013672
License_2580,Manawatu Wanganui (6),-993.1117553710938
License_2581,Marlborough (1),-993.481689453125
License_2582,Nelson (1),-993.8516845703125
License_2583,Northland (1),-994.2216796875
License_2584,Otago (3),-994.5916748046875
License_2585,Southland (1),-994.9616088867188
License_2586,Taranaki (1),-995.3316040039062
License_2587,Auckland (7),-995.7015991210938
License_2588,Bay Of Plenty (2),-996.0715942382812
License_2589,Auckland (7),-996.4415283203125
License_259,Gisborne (3),-134.38760375976562
License_2590,Bay Of Plenty (2),-996.8115234375
License_2591,Canterbury (4),-997.1815185546875
License_2592,Gisborne (3),-997.551513671875
License_2593,Manawatu Wanganui (6),-997.9214477539062
License_2594,Marlborough (1),-998.2914428710938
License_2595,Nelson (1),-998.6614379882812
License_2596,Northland (1),-999.0314331054688
License_2597,Otago (3),-999.4013671875
License_2598,Southland (1),-999.7713623046875
License_2599,Taranaki (1),-1000.141357421875
License_260,Manawatu Wanganui (6),-134.75758361816406
License_2600,Auckland (7),-1000.5113525390625
License_2601,Bay Of Plenty (2),-1000.8812866210938
License_2602,Auckland (7),-1001.2512817382812
License_2603,Bay Of Plenty (2),-1001.6212768554688
License_2604,Canterbury (4),-1001.9912719726562
License_2605,Gisborne (3),-1002.3612060546875
License_2606,Manawatu Wanganui (6),-1002.731201171875
License_2607,Marlborough (1),-1003.1011962890625
License_2608,Nelson (1),-1003.47119140625
License_2609,Northland (1),-1003.8411254882812
License_261,Marlborough (1),-135.1275634765625
License_2610,Otago (3),-1004.2111206054688
License_2611,Southland (1),-1004.5811157226562
License_2612,Taranaki (1),-1004.9511108398438
License_2613,Auckland (7),-1005.321044921875
License_2614,Bay Of Plenty (2),-1005.6910400390625
License_2615,Auckland (7),-1006.06103515625
License_2616,Bay Of Plenty (2),-1006.4310302734375
License_2617,Canterbury (4),-1006.8009643554688
License_2618,Gisborne (3),-1007.1709594726562
License_2619,Manawatu Wanganui (6),-1007.5409545898438
License_262,Nelson (1),-135.49754333496094
License_2620,Marlborough (1),-1007.9109497070312
License_2621,Nelson (1),-1008.2809448242188
License_2622,Northland (1),-1008.65087890625
License_2623,Auckland (7),-1009.0208740234375
License_2624,Bay Of Plenty (2),-1009.390869140625
License_2625,Canterbury (4),-1009.7608642578125
License_2626,Gisborne (3),-1010.1307983398438
License_2627,Manawatu Wanganui (6),-1010.5007934570312
License_2628,Marlborough (1),-1010.8707885742188
License_2629,Nelson (1),-1011.2407836914062
License_263,Northland (1),-135.86752319335938
License_2630,Northland (1),-1011.6107177734375
License_2631,Otago (3),-1011.980712890625
License_2632,Southland (1),-1012.3507080078125
License_2633,Taranaki (1),-1012.720703125
License_2634,Auckland (7),-1013.0906372070312
License_2635,Bay Of Plenty (2),-1013.4606323242188
License_2636,Auckland (7),-1013.8306274414062
License_2637,Bay Of Plenty (2),-1014.2006225585938
License_2638,Canterbury (4),-1014.570556640625
License_2639,Gisborne (3),-1014.9405517578125
License_264,Otago (3),-136.2375030517578
License_2640,Manawatu Wanganui (6),-1015.310546875
License_2641,Marlborough (1),-1015.6805419921875
License_2642,Nelson (1),-1016.0504760742188
License_2643,Northland (1),-1016.4204711914062
License_2644,Otago (3),-1016.7904663085938
License_2645,Southland (1),-1017.1604614257812
License_2646,Taranaki (1),-1017.5303955078125
License_2647,Auckland (7),-1017.900390625
License_2648,Bay Of Plenty (2),-1018.2703857421875
License_2649,Auckland (7),-1018.640380859375
License_265,Southland (1),-136.60748291015625
License_2650,Bay Of Plenty (2),-1019.0103149414062
License_2651,Canterbury (4),-1019.3803100585938
License_2652,Gisborne (3),-1019.7503051757812
License_2653,Manawatu Wanganui (6),-1020.1203002929688
License_2654,Marlborough (1),-1020.490234375
License_2655,Nelson (1),-1020.8602294921875
License_2656,Northland (1),-1021.230224609375
License_2657,Otago (3),-1021.6002197265625
License_2658,Southland (1),-1021.9701538085938
License_2659,Taranaki (1),-1022.3401489257812
License_266,Taranaki (1),-136.9774627685547
License_2660,Auckland (7),-1022.7101440429688
License_2661,Bay Of Plenty (2),-1023.0801391601562
License_2662,Auckland (7),-1023.4501342773438
License_2663,Bay Of Plenty (2),-1023.820068359375
License_2664,Canterbury (4),-1024.1900634765625
License_2665,Gisborne (3),-1024.56005859375
License_2666,Manawatu Wanganui (6),-1024.9300537109375
License_2667,Marlborough (1),-1025.300048828125
License_2668,Nelson (1),-1025.6700439453125
License_2669,Northland (1),-1026.0399169921875
License_267,Auckland (7),-137.34744262695312
License_2670,Otago (3),-1026.409912109375
License_2671,Southland (1),-1026.7799072265625
License_2672,Taranaki (1),-1027.14990234375
License_2673,Auckland (7),-1027.5198974609375
License_2674,Bay Of Plenty (2),-1027.889892578125
License_2675,Auckland (7),-1028.2598876953125
License_2676,Bay Of Plenty (2),-1028.6298828125
License_2677,Canterbury (4),-1028.999755859375
License_2678,Gisborne (3),-1029.3697509765625
License_2679,Manawatu Wanganui (6),-1029.73974609375
License_268,Bay Of Plenty (2),-137.71742248535156
License_2680,Marlborough (1),-1030.1097412109375
License_2681,Nelson (1),-1030.479736328125
License_2682,Northland (1),-1030.8497314453125
License_2683,Otago (3),-1031.2197265625
License_2684,Southland (1),-1031.5897216796875
License_2685,Taranaki (1),-1031.9595947265625
License_2686,Auckland (7),-1032.32958984375
License_2687,Bay Of Plenty (2),-1032.6995849609375
License_2688,Auckland (7),-1033.069580078125
License_2689,Bay Of Plenty (2),-1033.4395751953125
License_269,Auckland (7),-138.08740234375
License_2690,Canterbury (4),-1033.8095703125
License_2691,Gisborne (3),-1034.1795654296875
License_2692,Manawatu Wanganui (6),-1034.549560546875
License_2693,Marlborough (1),-1034.91943359375
License_2694,Nelson (1),-1035.2894287109375
License_2695,Northland (1),-1035.659423828125
License_2696,Otago (3),-1036.0294189453125
License_2697,Southland (1),-1036.3994140625
License_2698,Taranaki (1),-1036.7694091796875
License_2699,Auckland (7),-1037.139404296875
License_270,Bay Of Plenty (2),-138.45738220214844
License_2700,Bay Of Plenty (2),-1037.5093994140625
License_2701,Auckland (7),-1037.87939453125
License_2702,Bay Of Plenty (2),-1038.249267578125
License_2703,Canterbury (4),-1038.6192626953125
License_2704,Gisborne (3),-1038.9892578125
License_2705,Manawatu Wanganui (6),-1039.3592529296875
License_2706,Marlborough (1),-1039.729248046875
License_2707,Nelson (1),-1040.0992431640625
License_2708,Northland (1),-1040.46923828125
License_2709,Otago (3),-1040.8392333984375
License_271,Canterbury (4),-138.82736206054688
License_2710,Southland (1),-1041.2091064453125
License_2711,Taranaki (1),-1041.5791015625
License_2712,Auckland (7),-1041.9490966796875
License_2713,Bay Of Plenty (2),-1042.319091796875
License_2714,Auckland (7),-1042.6890869140625
License_2715,Bay Of Plenty (2),-1043.05908203125
License_2716,Canterbury (4),-1043.4290771484375
License_2717,Gisborne (3),-1043.799072265625
License_2718,Manawatu Wanganui (6),-1044.1689453125
License_2719,Marlborough (1),-1044.5389404296875
License_272,Gisborne (3),-139.1973419189453
License_2720,Nelson (1),-1044.908935546875
License_2721,Northland (1),-1045.2789306640625
License_2722,Otago (3),-1045.64892578125
License_2723,Southland (1),-1046.0189208984375
License_2724,Taranaki (1),-1046.388916015625
License_2725,Auckland (7),-1046.7589111328125
License_2726,Bay Of Plenty (2),-1047.1287841796875
License_2727,Auckland (7),-1047.498779296875
License_2728,Bay Of Plenty (2),-1047.8687744140625
License_2729,Canterbury (4),-1048.23876953125
License_273,Manawatu Wanganui (6),-139.56732177734375
License_2730,Gisborne (3),-1048.6087646484375
License_2731,Manawatu Wanganui (6),-1048.978759765625
License_2732,Marlborough (1),-1049.3487548828125
License_2733,Nelson (1),-1049.71875
License_2734,Northland (1),-1050.088623046875
License_2735,Otago (3),-1050.4586181640625
License_2736,Southland (1),-1050.82861328125
License_2737,Taranaki (1),-1051.1986083984375
License_2738,Auckland (7),-1051.568603515625
License_2739,Bay Of Plenty (2),-1051.9385986328125
License_274,Marlborough (1),-139.9373016357422
License_2740,Auckland (7),-1052.30859375
License_2741,Bay Of Plenty (2),-1052.6785888671875
License_2742,Canterbury (4),-1053.048583984375
License_2743,Gisborne (3),-1053.41845703125
License_2744,Manawatu Wanganui (6),-1053.7884521484375
License_2745,Marlborough (1),-1054.158447265625
License_2746,Nelson (1),-1054.5284423828125
License_2747,Northland (1),-1054.8984375
License_2748,Otago (3),-1055.2684326171875
License_2749,Southland (1),-1055.638427734375
License_275,Nelson (1),-140.30728149414062
License_2750,Taranaki (1),-1056.0084228515625
License_2751,Auckland (7),-1056.3782958984375
License_2752,Bay Of Plenty (2),-1056.748291015625
License_2753,Auckland (7),-1057.1182861328125
License_2754,Bay Of Plenty (2),-1057.48828125
License_2755,Canterbury (4),-1057.8582763671875
License_2756,Gisborne (3),-1058.228271484375
License_2757,Manawatu Wanganui (6),-1058.5982666015625
License_2758,Marlborough (1),-1058.96826171875
License_2759,Nelson (1),-1059.338134765625
License_276,Northland (1),-140.67726135253906
License_2760,Northland (1),-1059.7081298828125
License_2761,Auckland (7),-1060.078125
License_2762,Bay Of Plenty (2),-1060.4481201171875
License_2763,Canterbury (4),-1060.818115234375
License_2764,Gisborne (3),-1061.1881103515625
License_2765,Manawatu Wanganui (6),-1061.55810546875
License_2766,Marlborough (1),-1061.9281005859375
