vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID,Dim_01_id,Dim_02_id,Dim_03_id,Dim_04_id,Dim_05_id,Dim_06_id,Dim_07_id,Dim_08_id,Dim_09_id
593,Trailer - Heavy,549,1987,ABEL,Yellow,2021-10-12,105,Owner593,price_593,Engine_593,License_593,Dim_01_593,Dim_02_593,Dim_03_593,Dim_04_593,Dim_05_593,Dim_06_593,Dim_07_593,Dim_08_593,Dim_09_593
594,Roadbike,561,1996,VN,Black,2021-11-22,102,Owner594,price_594,Engine_594,License_594,Dim_01_594,Dim_02_594,Dim_03_594,Dim_04_594,Dim_05_594,Dim_06_594,Dim_07_594,Dim_08_594,Dim_09_594
595,Trailer - Heavy,623,2018,GT17023,Silver,2022-03-28,102,Owner595,price_595,Engine_595,License_595,Dim_01_595,Dim_02_595,Dim_03_595,Dim_04_595,Dim_05_595,Dim_06_595,Dim_07_595,Dim_08_595,Dim_09_595
596,Trailer,616,2018,DOMESTIC TRAILER,Silver,2022-03-21,105,Owner596,price_596,Engine_596,License_596,Dim_01_596,Dim_02_596,Dim_03_596,Dim_04_596,Dim_05_596,Dim_06_596,Dim_07_596,Dim_08_596,Dim_09_596
597,Trailer,623,2018,HOMEMADE,Black,2021-11-08,101,Owner597,price_597,Engine_597,License_597,Dim_01_597,Dim_02_597,Dim_03_597,Dim_04_597,Dim_05_597,Dim_06_597,Dim_07_597,Dim_08_597,Dim_09_597
598,Trailer,623,2015,DOLLY,Black,2022-01-19,103,Owner598,price_598,Engine_598,License_598,Dim_01_598,Dim_02_598,Dim_03_598,Dim_04_598,Dim_05_598,Dim_06_598,Dim_07_598,Dim_08_598,Dim_09_598
599,Boat Trailer,623,1976,CRESTA CRAFT,Grey,2021-11-17,114,Owner599,price_599,Engine_599,License_599,Dim_01_599,Dim_02_599,Dim_03_599,Dim_04_599,Dim_05_599,Dim_06_599,Dim_07_599,Dim_08_599,Dim_09_599
600,Trailer,623,2018,DOMESTIC,Silver,2022-02-24,101,Owner600,price_600,Engine_600,License_600,Dim_01_600,Dim_02_600,Dim_03_600,Dim_04_600,Dim_05_600,Dim_06_600,Dim_07_600,Dim_08_600,Dim_09_600
601,Boat Trailer,623,2018,JETSKI,Silver,2022-01-30,108,Owner601,price_601,Engine_601,License_601,Dim_01_601,Dim_02_601,Dim_03_601,Dim_04_601,Dim_05_601,Dim_06_601,Dim_07_601,Dim_08_601,Dim_09_601
602,Trailer,514,2018,8X4 TANDEM,Silver,2022-01-18,114,Owner602,price_602,Engine_602,License_602,Dim_01_602,Dim_02_602,Dim_03_602,Dim_04_602,Dim_05_602,Dim_06_602,Dim_07_602,Dim_08_602,Dim_09_602
603,Trailer,562,2018,K64SA,Silver,2021-10-16,103,Owner603,price_603,Engine_603,License_603,Dim_01_603,Dim_02_603,Dim_03_603,Dim_04_603,Dim_05_603,Dim_06_603,Dim_07_603,Dim_08_603,Dim_09_603
604,Trailer,623,2018,DOMESTIC TRAILER,Grey,2021-10-25,102,Owner604,price_604,Engine_604,License_604,Dim_01_604,Dim_02_604,Dim_03_604,Dim_04_604,Dim_05_604,Dim_06_604,Dim_07_604,Dim_08_604,Dim_09_604
605,Trailer,616,2018,DOMESTIC TRAILER,Silver,2022-02-11,102,Owner605,price_605,Engine_605,License_605,Dim_01_605,Dim_02_605,Dim_03_605,Dim_04_605,Dim_05_605,Dim_06_605,Dim_07_605,Dim_08_605,Dim_09_605
606,Trailer,623,2018,DOMESTIC,White,2021-12-12,102,Owner606,price_606,Engine_606,License_606,Dim_01_606,Dim_02_606,Dim_03_606,Dim_04_606,Dim_05_606,Dim_06_606,Dim_07_606,Dim_08_606,Dim_09_606
607,Trailer - Heavy,623,2018,PRESCOTT,Silver,2021-10-25,114,Owner607,price_607,Engine_607,License_607,Dim_01_607,Dim_02_607,Dim_03_607,Dim_04_607,Dim_05_607,Dim_06_607,Dim_07_607,Dim_08_607,Dim_09_607
608,Trailer,623,2018,HOMEBUILT,Silver,2021-12-17,104,Owner608,price_608,Engine_608,License_608,Dim_01_608,Dim_02_608,Dim_03_608,Dim_04_608,Dim_05_608,Dim_06_608,Dim_07_608,Dim_08_608,Dim_09_608
609,Trailer - Heavy,623,2018,GT DIGGER TRAILER,Silver,2021-11-24,102,Owner609,price_609,Engine_609,License_609,Dim_01_609,Dim_02_609,Dim_03_609,Dim_04_609,Dim_05_609,Dim_06_609,Dim_07_609,Dim_08_609,Dim_09_609
610,Trailer,623,2018,TRAYLA,Silver,2021-11-15,109,Owner610,price_610,Engine_610,License_610,Dim_01_610,Dim_02_610,Dim_03_610,Dim_04_610,Dim_05_610,Dim_06_610,Dim_07_610,Dim_08_610,Dim_09_610
611,Trailer,623,2018,BRIAN JAMES A4,Silver,2022-01-18,102,Owner611,price_611,Engine_611,License_611,Dim_01_611,Dim_02_611,Dim_03_611,Dim_04_611,Dim_05_611,Dim_06_611,Dim_07_611,Dim_08_611,Dim_09_611
612,Trailer,616,2018,DOMESTIC TRAILER,Silver,2021-12-29,107,Owner612,price_612,Engine_612,License_612,Dim_01_612,Dim_02_612,Dim_03_612,Dim_04_612,Dim_05_612,Dim_06_612,Dim_07_612,Dim_08_612,Dim_09_612
613,Trailer,623,2018,HOMEBUILT,Grey,2021-12-14,108,Owner613,price_613,Engine_613,License_613,Dim_01_613,Dim_02_613,Dim_03_613,Dim_04_613,Dim_05_613,Dim_06_613,Dim_07_613,Dim_08_613,Dim_09_613
614,Trailer,514,2018,8X4 TANDEM,Silver,2022-02-02,114,Owner614,price_614,Engine_614,License_614,Dim_01_614,Dim_02_614,Dim_03_614,Dim_04_614,Dim_05_614,Dim_06_614,Dim_07_614,Dim_08_614,Dim_09_614
615,Trailer,549,2018,TRAILER8X4,Silver,2021-10-11,114,Owner615,price_615,Engine_615,License_615,Dim_01_615,Dim_02_615,Dim_03_615,Dim_04_615,Dim_05_615,Dim_06_615,Dim_07_615,Dim_08_615,Dim_09_615
616,Trailer,623,2018,ZANDER BUILT,Grey,2022-03-14,106,Owner616,price_616,Engine_616,License_616,Dim_01_616,Dim_02_616,Dim_03_616,Dim_04_616,Dim_05_616,Dim_06_616,Dim_07_616,Dim_08_616,Dim_09_616
617,Caravan,538,1973,CRESTA CRAFT XRP,White,2022-01-17,111,Owner617,price_617,Engine_617,License_617,Dim_01_617,Dim_02_617,Dim_03_617,Dim_04_617,Dim_05_617,Dim_06_617,Dim_07_617,Dim_08_617,Dim_09_617
618,Trailer,623,2002,DOMESTIC,Silver,2021-10-22,111,Owner618,price_618,Engine_618,License_618,Dim_01_618,Dim_02_618,Dim_03_618,Dim_04_618,Dim_05_618,Dim_06_618,Dim_07_618,Dim_08_618,Dim_09_618
619,Moped,585,2011,ELITE STAR 50,Red,2022-03-18,114,Owner619,price_619,Engine_619,License_619,Dim_01_619,Dim_02_619,Dim_03_619,Dim_04_619,Dim_05_619,Dim_06_619,Dim_07_619,Dim_08_619,Dim_09_619
620,Roadbike,625,2002,DAYTONA,Blue,2021-11-21,109,Owner620,price_620,Engine_620,License_620,Dim_01_620,Dim_02_620,Dim_03_620,Dim_04_620,Dim_05_620,Dim_06_620,Dim_07_620,Dim_08_620,Dim_09_620
621,Roadbike,611,2007,DR-Z400,Yellow,2022-03-25,109,Owner621,price_621,Engine_621,License_621,Dim_01_621,Dim_02_621,Dim_03_621,Dim_04_621,Dim_05_621,Dim_06_621,Dim_07_621,Dim_08_621,Dim_09_621
622,Moped,563,2012,F-ACT,White,2021-10-18,102,Owner622,price_622,Engine_622,License_622,Dim_01_622,Dim_02_622,Dim_03_622,Dim_04_622,Dim_05_622,Dim_06_622,Dim_07_622,Dim_08_622,Dim_09_622
623,Moped,617,2015,ROMA,Red,2022-01-22,102,Owner623,price_623,Engine_623,License_623,Dim_01_623,Dim_02_623,Dim_03_623,Dim_04_623,Dim_05_623,Dim_06_623,Dim_07_623,Dim_08_623,Dim_09_623
624,Roadbike,550,2015,CBR,White,2021-12-14,109,Owner624,price_624,Engine_624,License_624,Dim_01_624,Dim_02_624,Dim_03_624,Dim_04_624,Dim_05_624,Dim_06_624,Dim_07_624,Dim_08_624,Dim_09_624
625,Roadbike,611,2009,GN125H,Red,2022-01-22,102,Owner625,price_625,Engine_625,License_625,Dim_01_625,Dim_02_625,Dim_03_625,Dim_04_625,Dim_05_625,Dim_06_625,Dim_07_625,Dim_08_625,Dim_09_625
626,Moped,585,2010,SOLANA,Blue,2021-12-26,102,Owner626,price_626,Engine_626,License_626,Dim_01_626,Dim_02_626,Dim_03_626,Dim_04_626,Dim_05_626,Dim_06_626,Dim_07_626,Dim_08_626,Dim_09_626
627,Moped,629,2011,LX,Silver,2022-04-02,102,Owner627,price_627,Engine_627,License_627,Dim_01_627,Dim_02_627,Dim_03_627,Dim_04_627,Dim_05_627,Dim_06_627,Dim_07_627,Dim_08_627,Dim_09_627
628,Moped,585,2014,EURORIDER,Black,2021-12-25,102,Owner628,price_628,Engine_628,License_628,Dim_01_628,Dim_02_628,Dim_03_628,Dim_04_628,Dim_05_628,Dim_06_628,Dim_07_628,Dim_08_628,Dim_09_628
629,Moped,611,2014,UZ,Black,2021-12-11,102,Owner629,price_629,Engine_629,License_629,Dim_01_629,Dim_02_629,Dim_03_629,Dim_04_629,Dim_05_629,Dim_06_629,Dim_07_629,Dim_08_629,Dim_09_629
630,Roadbike,561,2014,KLX,Green,2021-10-18,109,Owner630,price_630,Engine_630,License_630,Dim_01_630,Dim_02_630,Dim_03_630,Dim_04_630,Dim_05_630,Dim_06_630,Dim_07_630,Dim_08_630,Dim_09_630
631,Roadbike,550,2014,GLH,White,2022-03-14,102,Owner631,price_631,Engine_631,License_631,Dim_01_631,Dim_02_631,Dim_03_631,Dim_04_631,Dim_05_631,Dim_06_631,Dim_07_631,Dim_08_631,Dim_09_631
632,Trailer,623,2003,PRESCOT,Silver,2021-10-19,104,Owner632,price_632,Engine_632,License_632,Dim_01_632,Dim_02_632,Dim_03_632,Dim_04_632,Dim_05_632,Dim_06_632,Dim_07_632,Dim_08_632,Dim_09_632
633,Boat Trailer,533,2003,SF535,Silver,2022-01-09,102,Owner633,price_633,Engine_633,License_633,Dim_01_633,Dim_02_633,Dim_03_633,Dim_04_633,Dim_05_633,Dim_06_633,Dim_07_633,Dim_08_633,Dim_09_633
634,Trailer,562,2002,K745A,Silver,2021-11-07,103,Owner634,price_634,Engine_634,License_634,Dim_01_634,Dim_02_634,Dim_03_634,Dim_04_634,Dim_05_634,Dim_06_634,Dim_07_634,Dim_08_634,Dim_09_634
635,Roadbike,611,2010,VL250,Black,2022-03-03,102,Owner635,price_635,Engine_635,License_635,Dim_01_635,Dim_02_635,Dim_03_635,Dim_04_635,Dim_05_635,Dim_06_635,Dim_07_635,Dim_08_635,Dim_09_635
636,Roadbike,636,1993,XT,White,2022-02-13,101,Owner636,price_636,Engine_636,License_636,Dim_01_636,Dim_02_636,Dim_03_636,Dim_04_636,Dim_05_636,Dim_06_636,Dim_07_636,Dim_08_636,Dim_09_636
637,Moped,585,2011,ELITE STAR 50,White,2022-01-03,114,Owner637,price_637,Engine_637,License_637,Dim_01_637,Dim_02_637,Dim_03_637,Dim_04_637,Dim_05_637,Dim_06_637,Dim_07_637,Dim_08_637,Dim_09_637
638,Roadbike,565,2004,EXC,Orange,2022-02-13,101,Owner638,price_638,Engine_638,License_638,Dim_01_638,Dim_02_638,Dim_03_638,Dim_04_638,Dim_05_638,Dim_06_638,Dim_07_638,Dim_08_638,Dim_09_638
639,Moped,594,2013,ZIP,Black,2022-01-20,109,Owner639,price_639,Engine_639,License_639,Dim_01_639,Dim_02_639,Dim_03_639,Dim_04_639,Dim_05_639,Dim_06_639,Dim_07_639,Dim_08_639,Dim_09_639
640,Roadbike,550,2013,WW,Black,2021-10-13,102,Owner640,price_640,Engine_640,License_640,Dim_01_640,Dim_02_640,Dim_03_640,Dim_04_640,Dim_05_640,Dim_06_640,Dim_07_640,Dim_08_640,Dim_09_640
641,Roadbike,565,2013,AN,White,2022-01-07,102,Owner641,price_641,Engine_641,License_641,Dim_01_641,Dim_02_641,Dim_03_641,Dim_04_641,Dim_05_641,Dim_06_641,Dim_07_641,Dim_08_641,Dim_09_641
642,Moped,541,2014,CAPRI,Cream,2022-02-08,102,Owner642,price_642,Engine_642,License_642,Dim_01_642,Dim_02_642,Dim_03_642,Dim_04_642,Dim_05_642,Dim_06_642,Dim_07_642,Dim_08_642,Dim_09_642
643,Moped,594,2014,ZIP,Black,2022-02-02,102,Owner643,price_643,Engine_643,License_643,Dim_01_643,Dim_02_643,Dim_03_643,Dim_04_643,Dim_05_643,Dim_06_643,Dim_07_643,Dim_08_643,Dim_09_643
644,Roadbike,636,2014,YZF-R6Y,Blue,2021-12-22,114,Owner644,price_644,Engine_644,License_644,Dim_01_644,Dim_02_644,Dim_03_644,Dim_04_644,Dim_05_644,Dim_06_644,Dim_07_644,Dim_08_644,Dim_09_644
645,Roadbike,636,2008,YZF-R6W,Blue,2022-01-11,102,Owner645,price_645,Engine_645,License_645,Dim_01_645,Dim_02_645,Dim_03_645,Dim_04_645,Dim_05_645,Dim_06_645,Dim_07_645,Dim_08_645,Dim_09_645
646,Moped,538,2015,TAOTAO,Red,2021-11-17,114,Owner646,price_646,Engine_646,License_646,Dim_01_646,Dim_02_646,Dim_03_646,Dim_04_646,Dim_05_646,Dim_06_646,Dim_07_646,Dim_08_646,Dim_09_646
647,Trailer - Heavy,623,2003,FACTORY BUILT,Silver,2021-10-13,114,Owner647,price_647,Engine_647,License_647,Dim_01_647,Dim_02_647,Dim_03_647,Dim_04_647,Dim_05_647,Dim_06_647,Dim_07_647,Dim_08_647,Dim_09_647
648,Roadbike,545,2008,FXDC,Black,2022-04-05,102,Owner648,price_648,Engine_648,License_648,Dim_01_648,Dim_02_648,Dim_03_648,Dim_04_648,Dim_05_648,Dim_06_648,Dim_07_648,Dim_08_648,Dim_09_648
649,Roadbike,545,2007,XL,Black,2022-03-23,109,Owner649,price_649,Engine_649,License_649,Dim_01_649,Dim_02_649,Dim_03_649,Dim_04_649,Dim_05_649,Dim_06_649,Dim_07_649,Dim_08_649,Dim_09_649
650,Roadbike,594,2005,VESPA,Black,2021-12-08,111,Owner650,price_650,Engine_650,License_650,Dim_01_650,Dim_02_650,Dim_03_650,Dim_04_650,Dim_05_650,Dim_06_650,Dim_07_650,Dim_08_650,Dim_09_650
651,Roadbike,550,2011,SCV,Red,2021-11-09,103,Owner651,price_651,Engine_651,License_651,Dim_01_651,Dim_02_651,Dim_03_651,Dim_04_651,Dim_05_651,Dim_06_651,Dim_07_651,Dim_08_651,Dim_09_651
652,Roadbike,611,2011,GSR,Black,2022-03-18,102,Owner652,price_652,Engine_652,License_652,Dim_01_652,Dim_02_652,Dim_03_652,Dim_04_652,Dim_05_652,Dim_06_652,Dim_07_652,Dim_08_652,Dim_09_652
653,Roadbike,565,2011,EXC,Orange,2022-01-07,102,Owner653,price_653,Engine_653,License_653,Dim_01_653,Dim_02_653,Dim_03_653,Dim_04_653,Dim_05_653,Dim_06_653,Dim_07_653,Dim_08_653,Dim_09_653
654,Roadbike,554,2012,GV250,Black,2021-11-17,102,Owner654,price_654,Engine_654,License_654,Dim_01_654,Dim_02_654,Dim_03_654,Dim_04_654,Dim_05_654,Dim_06_654,Dim_07_654,Dim_08_654,Dim_09_654
655,Moped,594,2012,ZIP,White,2022-02-06,102,Owner655,price_655,Engine_655,License_655,Dim_01_655,Dim_02_655,Dim_03_655,Dim_04_655,Dim_05_655,Dim_06_655,Dim_07_655,Dim_08_655,Dim_09_655
656,Moped,632,2010,MOTORCYCLE,Black,2021-12-02,104,Owner656,price_656,Engine_656,License_656,Dim_01_656,Dim_02_656,Dim_03_656,Dim_04_656,Dim_05_656,Dim_06_656,Dim_07_656,Dim_08_656,Dim_09_656
657,Roadbike,611,2006,VZ800,Black,2021-11-22,102,Owner657,price_657,Engine_657,License_657,Dim_01_657,Dim_02_657,Dim_03_657,Dim_04_657,Dim_05_657,Dim_06_657,Dim_07_657,Dim_08_657,Dim_09_657
658,Roadbike,611,2007,VL800,Green,2022-01-30,102,Owner658,price_658,Engine_658,License_658,Dim_01_658,Dim_02_658,Dim_03_658,Dim_04_658,Dim_05_658,Dim_06_658,Dim_07_658,Dim_08_658,Dim_09_658
659,Moped,593,2014,LIGERO,Red,2021-10-20,114,Owner659,price_659,Engine_659,License_659,Dim_01_659,Dim_02_659,Dim_03_659,Dim_04_659,Dim_05_659,Dim_06_659,Dim_07_659,Dim_08_659,Dim_09_659
660,Roadbike,565,2014,AN,Black,2021-12-30,103,Owner660,price_660,Engine_660,License_660,Dim_01_660,Dim_02_660,Dim_03_660,Dim_04_660,Dim_05_660,Dim_06_660,Dim_07_660,Dim_08_660,Dim_09_660
661,Moped,617,2015,ROMA,Black,2022-01-19,102,Owner661,price_661,Engine_661,License_661,Dim_01_661,Dim_02_661,Dim_03_661,Dim_04_661,Dim_05_661,Dim_06_661,Dim_07_661,Dim_08_661,Dim_09_661
662,Roadbike,631,2013,VEGAS,Black,2021-10-14,116,Owner662,price_662,Engine_662,License_662,Dim_01_662,Dim_02_662,Dim_03_662,Dim_04_662,Dim_05_662,Dim_06_662,Dim_07_662,Dim_08_662,Dim_09_662
663,Boat Trailer,623,2002,LOCAL,Silver,2022-03-30,103,Owner663,price_663,Engine_663,License_663,Dim_01_663,Dim_02_663,Dim_03_663,Dim_04_663,Dim_05_663,Dim_06_663,Dim_07_663,Dim_08_663,Dim_09_663
664,Roadbike,550,2010,SCV,Red,2021-12-09,111,Owner664,price_664,Engine_664,License_664,Dim_01_664,Dim_02_664,Dim_03_664,Dim_04_664,Dim_05_664,Dim_06_664,Dim_07_664,Dim_08_664,Dim_09_664
665,Moped,636,2011,MOTORCYCLE,Silver,2021-11-16,114,Owner665,price_665,Engine_665,License_665,Dim_01_665,Dim_02_665,Dim_03_665,Dim_04_665,Dim_05_665,Dim_06_665,Dim_07_665,Dim_08_665,Dim_09_665
666,Moped,550,2011,TODAY,Yellow,2022-01-03,102,Owner666,price_666,Engine_666,License_666,Dim_01_666,Dim_02_666,Dim_03_666,Dim_04_666,Dim_05_666,Dim_06_666,Dim_07_666,Dim_08_666,Dim_09_666
667,Roadbike,636,2013,YZF,Blue,2022-03-27,109,Owner667,price_667,Engine_667,License_667,Dim_01_667,Dim_02_667,Dim_03_667,Dim_04_667,Dim_05_667,Dim_06_667,Dim_07_667,Dim_08_667,Dim_09_667
668,Moped,593,2013,PMX,Black,2022-01-04,101,Owner668,price_668,Engine_668,License_668,Dim_01_668,Dim_02_668,Dim_03_668,Dim_04_668,Dim_05_668,Dim_06_668,Dim_07_668,Dim_08_668,Dim_09_668
669,Roadbike,553,2014,FE,White,2022-02-10,114,Owner669,price_669,Engine_669,License_669,Dim_01_669,Dim_02_669,Dim_03_669,Dim_04_669,Dim_05_669,Dim_06_669,Dim_07_669,Dim_08_669,Dim_09_669
670,Roadbike,611,2008,GSX750F,Black,2022-03-14,101,Owner670,price_670,Engine_670,License_670,Dim_01_670,Dim_02_670,Dim_03_670,Dim_04_670,Dim_05_670,Dim_06_670,Dim_07_670,Dim_08_670,Dim_09_670
671,Moped,538,2014,SHENKE,Black,2021-11-16,114,Owner671,price_671,Engine_671,License_671,Dim_01_671,Dim_02_671,Dim_03_671,Dim_04_671,Dim_05_671,Dim_06_671,Dim_07_671,Dim_08_671,Dim_09_671
672,Moped,585,2009,ORION SCOOTER,Yellow,2022-01-10,109,Owner672,price_672,Engine_672,License_672,Dim_01_672,Dim_02_672,Dim_03_672,Dim_04_672,Dim_05_672,Dim_06_672,Dim_07_672,Dim_08_672,Dim_09_672
673,Moped,594,2005,VESPA ET2 50,Blue,2022-02-05,102,Owner673,price_673,Engine_673,License_673,Dim_01_673,Dim_02_673,Dim_03_673,Dim_04_673,Dim_05_673,Dim_06_673,Dim_07_673,Dim_08_673,Dim_09_673
674,Moped,636,2011,CV50,Blue,2022-01-11,109,Owner674,price_674,Engine_674,License_674,Dim_01_674,Dim_02_674,Dim_03_674,Dim_04_674,Dim_05_674,Dim_06_674,Dim_07_674,Dim_08_674,Dim_09_674
675,Roadbike,611,2013,GW250,Red,2022-01-27,102,Owner675,price_675,Engine_675,License_675,Dim_01_675,Dim_02_675,Dim_03_675,Dim_04_675,Dim_05_675,Dim_06_675,Dim_07_675,Dim_08_675,Dim_09_675
676,Roadbike,505,2002,RSV,Grey,2022-03-04,115,Owner676,price_676,Engine_676,License_676,Dim_01_676,Dim_02_676,Dim_03_676,Dim_04_676,Dim_05_676,Dim_06_676,Dim_07_676,Dim_08_676,Dim_09_676
677,Roadbike,550,2014,CBR,Black,2022-03-26,104,Owner677,price_677,Engine_677,License_677,Dim_01_677,Dim_02_677,Dim_03_677,Dim_04_677,Dim_05_677,Dim_06_677,Dim_07_677,Dim_08_677,Dim_09_677
678,All Terrain Vehicle,550,2014,PIONEER 500,Red,2022-03-02,114,Owner678,price_678,Engine_678,License_678,Dim_01_678,Dim_02_678,Dim_03_678,Dim_04_678,Dim_05_678,Dim_06_678,Dim_07_678,Dim_08_678,Dim_09_678
679,Moped,590,2015,THOR,Red,2021-11-27,109,Owner679,price_679,Engine_679,License_679,Dim_01_679,Dim_02_679,Dim_03_679,Dim_04_679,Dim_05_679,Dim_06_679,Dim_07_679,Dim_08_679,Dim_09_679
680,Trailer,623,2002,OLEARY 8 X 5,Green,2022-01-11,105,Owner680,price_680,Engine_680,License_680,Dim_01_680,Dim_02_680,Dim_03_680,Dim_04_680,Dim_05_680,Dim_06_680,Dim_07_680,Dim_08_680,Dim_09_680
681,Trailer,514,2002,8X4 TANDEM,Green,2022-02-23,114,Owner681,price_681,Engine_681,License_681,Dim_01_681,Dim_02_681,Dim_03_681,Dim_04_681,Dim_05_681,Dim_06_681,Dim_07_681,Dim_08_681,Dim_09_681
682,Moped,585,2010,VMOTO MILAN,Black,2021-12-18,102,Owner682,price_682,Engine_682,License_682,Dim_01_682,Dim_02_682,Dim_03_682,Dim_04_682,Dim_05_682,Dim_06_682,Dim_07_682,Dim_08_682,Dim_09_682
683,Roadbike,563,2011,CRUISER,Silver,2021-11-27,103,Owner683,price_683,Engine_683,License_683,Dim_01_683,Dim_02_683,Dim_03_683,Dim_04_683,Dim_05_683,Dim_06_683,Dim_07_683,Dim_08_683,Dim_09_683
684,Roadbike,505,2012,DORSODURO,Black,2022-01-22,102,Owner684,price_684,Engine_684,License_684,Dim_01_684,Dim_02_684,Dim_03_684,Dim_04_684,Dim_05_684,Dim_06_684,Dim_07_684,Dim_08_684,Dim_09_684
685,Roadbike,594,2012,FLY,Black,2021-11-26,102,Owner685,price_685,Engine_685,License_685,Dim_01_685,Dim_02_685,Dim_03_685,Dim_04_685,Dim_05_685,Dim_06_685,Dim_07_685,Dim_08_685,Dim_09_685
686,Roadbike,611,2012,GSX-R600,Black,2021-11-22,102,Owner686,price_686,Engine_686,License_686,Dim_01_686,Dim_02_686,Dim_03_686,Dim_04_686,Dim_05_686,Dim_06_686,Dim_07_686,Dim_08_686,Dim_09_686
687,Roadbike,550,2013,CRF,Red,2021-11-13,109,Owner687,price_687,Engine_687,License_687,Dim_01_687,Dim_02_687,Dim_03_687,Dim_04_687,Dim_05_687,Dim_06_687,Dim_07_687,Dim_08_687,Dim_09_687
688,Roadbike,552,2014,FE,Blue,2021-12-18,109,Owner688,price_688,Engine_688,License_688,Dim_01_688,Dim_02_688,Dim_03_688,Dim_04_688,Dim_05_688,Dim_06_688,Dim_07_688,Dim_08_688,Dim_09_688
689,Roadbike,550,2013,NBC,Green,2021-10-17,105,Owner689,price_689,Engine_689,License_689,Dim_01_689,Dim_02_689,Dim_03_689,Dim_04_689,Dim_05_689,Dim_06_689,Dim_07_689,Dim_08_689,Dim_09_689
690,Moped,617,2014,ROMA,Black,2022-03-14,104,Owner690,price_690,Engine_690,License_690,Dim_01_690,Dim_02_690,Dim_03_690,Dim_04_690,Dim_05_690,Dim_06_690,Dim_07_690,Dim_08_690,Dim_09_690
691,Roadbike,550,2014,NSC,White,2022-01-17,102,Owner691,price_691,Engine_691,License_691,Dim_01_691,Dim_02_691,Dim_03_691,Dim_04_691,Dim_05_691,Dim_06_691,Dim_07_691,Dim_08_691,Dim_09_691
692,Roadbike,545,2007,SOFTAIL,Black,2021-10-25,107,Owner692,price_692,Engine_692,License_692,Dim_01_692,Dim_02_692,Dim_03_692,Dim_04_692,Dim_05_692,Dim_06_692,Dim_07_692,Dim_08_692,Dim_09_692
693,Moped,550,2006,ZOOMER,Blue,2022-02-27,102,Owner693,price_693,Engine_693,License_693,Dim_01_693,Dim_02_693,Dim_03_693,Dim_04_693,Dim_05_693,Dim_06_693,Dim_07_693,Dim_08_693,Dim_09_693
694,Roadbike,550,2015,NSC,Silver,2021-12-15,102,Owner694,price_694,Engine_694,License_694,Dim_01_694,Dim_02_694,Dim_03_694,Dim_04_694,Dim_05_694,Dim_06_694,Dim_07_694,Dim_08_694,Dim_09_694
695,Roadbike,550,1993,CB,White,2022-03-07,102,Owner695,price_695,Engine_695,License_695,Dim_01_695,Dim_02_695,Dim_03_695,Dim_04_695,Dim_05_695,Dim_06_695,Dim_07_695,Dim_08_695,Dim_09_695
696,Moped,613,2011,DD50,Red,2022-04-03,107,Owner696,price_696,Engine_696,License_696,Dim_01_696,Dim_02_696,Dim_03_696,Dim_04_696,Dim_05_696,Dim_06_696,Dim_07_696,Dim_08_696,Dim_09_696
697,Roadbike,611,2011,AN125,Black,2022-03-09,102,Owner697,price_697,Engine_697,License_697,Dim_01_697,Dim_02_697,Dim_03_697,Dim_04_697,Dim_05_697,Dim_06_697,Dim_07_697,Dim_08_697,Dim_09_697
698,Moped,585,2011,JM STAR SUNNY 50,Red,2021-11-12,114,Owner698,price_698,Engine_698,License_698,Dim_01_698,Dim_02_698,Dim_03_698,Dim_04_698,Dim_05_698,Dim_06_698,Dim_07_698,Dim_08_698,Dim_09_698
699,Moped,636,2008,VINO,Black,2022-03-13,103,Owner699,price_699,Engine_699,License_699,Dim_01_699,Dim_02_699,Dim_03_699,Dim_04_699,Dim_05_699,Dim_06_699,Dim_07_699,Dim_08_699,Dim_09_699
700,Roadbike,611,2001,DR,Blue,2021-12-06,109,Owner700,price_700,Engine_700,License_700,Dim_01_700,Dim_02_700,Dim_03_700,Dim_04_700,Dim_05_700,Dim_06_700,Dim_07_700,Dim_08_700,Dim_09_700
701,Moped,636,2013,YW50,Black,2022-01-19,102,Owner701,price_701,Engine_701,License_701,Dim_01_701,Dim_02_701,Dim_03_701,Dim_04_701,Dim_05_701,Dim_06_701,Dim_07_701,Dim_08_701,Dim_09_701
702,Tractor,621,2013,VALTRA N92,Red,2021-11-04,101,Owner702,price_702,Engine_702,License_702,Dim_01_702,Dim_02_702,Dim_03_702,Dim_04_702,Dim_05_702,Dim_06_702,Dim_07_702,Dim_08_702,Dim_09_702
703,Moped,550,1988,DJ1,White,2022-01-13,102,Owner703,price_703,Engine_703,License_703,Dim_01_703,Dim_02_703,Dim_03_703,Dim_04_703,Dim_05_703,Dim_06_703,Dim_07_703,Dim_08_703,Dim_09_703
704,Roadbike,550,2014,GLH,Blue,2022-03-07,102,Owner704,price_704,Engine_704,License_704,Dim_01_704,Dim_02_704,Dim_03_704,Dim_04_704,Dim_05_704,Dim_06_704,Dim_07_704,Dim_08_704,Dim_09_704
705,Moped,550,2007,TODAY 50,Red,2021-10-19,104,Owner705,price_705,Engine_705,License_705,Dim_01_705,Dim_02_705,Dim_03_705,Dim_04_705,Dim_05_705,Dim_06_705,Dim_07_705,Dim_08_705,Dim_09_705
